







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         329.40,         352.95,         326.15,         349.25,         349.25,        2526,       11117.86,     2880800
24-Sep-2018,         342.05,         342.80,         330.90,         334.45,         334.45,        2015,        8815.31,     3727100
21-Sep-2018,         352.95,         353.95,         325.15,         338.75,         338.75,        2559,       11368.73,     4544800
19-Sep-2018,         358.30,         358.45,         346.65,         348.65,         348.65,        2114,        9652.74,     4849000
18-Sep-2018,         362.15,         363.80,         358.00,         359.20,         359.20,        1366,        6409.72,     4882800
17-Sep-2018,         374.90,         378.15,         361.30,         364.70,         364.70,        1439,        6928.22,     4845100
14-Sep-2018,         367.05,         382.00,         366.80,         379.70,         379.70,        2047,       10018.93,     4370600
12-Sep-2018,         373.05,         374.00,         362.00,         364.90,         364.90,        1188,        5655.71,     4599400
11-Sep-2018,         376.55,         377.70,         371.20,         374.20,         374.20,         791,        3847.75,     4313400
10-Sep-2018,         383.90,         384.70,         374.00,         374.85,         374.85,        1141,        5616.51,     4470700
07-Sep-2018,         375.00,         384.00,         373.00,         381.05,         381.05,         911,        4477.55,     4591600
06-Sep-2018,         373.60,         378.25,         368.80,         375.30,         375.30,        1319,        6427.06,     4595500
05-Sep-2018,         369.10,         372.35,         360.55,         369.90,         369.90,        1392,        6613.15,     4579900
04-Sep-2018,         382.00,         382.00,         369.50,         370.60,         370.60,         890,        4334.32,     4698200
03-Sep-2018,         378.35,         388.40,         377.15,         382.30,         382.30,        1107,        5529.87,     4654000
31-Aug-2018,         382.85,         383.80,         376.10,         378.55,         378.55,         896,        4418.65,     4772300
30-Aug-2018,         384.90,         385.15,         377.70,         380.45,         380.45,        2980,       14739.88,     4747600
29-Aug-2018,         382.70,         387.50,         382.70,         385.20,         385.20,         861,        4311.37,     2657200
28-Aug-2018,         385.05,         385.75,         381.05,         382.20,         382.20,         837,        4166.20,     2143700
