







Date, Open, High, Low, Close, Settle Price, NO_CONTRACTS, Turnover(in lacs), OI
25-Sep-2018,         630.35,         633.45,         605.80,         614.55,         614.55,        1739,       13546.14,     1345000
24-Sep-2018,         645.40,         645.40,         615.30,         622.90,         622.90,         889,        6971.27,     1930000
21-Sep-2018,         627.05,         646.00,         609.65,         642.45,         642.45,        1022,        8029.34,     2126250
19-Sep-2018,         619.95,         631.35,         618.40,         624.10,         624.10,         516,        4029.21,     2230000
18-Sep-2018,         638.75,         639.30,         613.40,         615.70,         615.70,         827,        6456.44,     2347500
17-Sep-2018,         650.65,         653.00,         636.00,         637.25,         637.25,         362,        2906.87,     2260000
14-Sep-2018,         636.00,         650.95,         635.50,         648.10,         648.10,         620,        4975.60,     2216250
12-Sep-2018,         639.95,         649.30,         630.20,         634.85,         634.85,         782,        6243.70,     2266250
11-Sep-2018,         660.90,         667.30,         632.55,         636.40,         636.40,        1051,        8615.20,     2206250
10-Sep-2018,         669.70,         669.70,         652.50,         657.40,         657.40,         586,        4823.07,     2190000
07-Sep-2018,         639.10,         669.00,         639.10,         660.25,         660.25,        1461,       12087.34,     2291250
06-Sep-2018,         646.00,         648.00,         631.75,         638.85,         638.85,         730,        5847.83,     2315000
05-Sep-2018,         629.45,         642.00,         621.70,         639.95,         639.95,         754,        5960.91,     2376250
04-Sep-2018,         647.75,         647.75,         625.05,         629.45,         629.45,         835,        6606.03,     2395000
03-Sep-2018,         657.50,         657.90,         647.00,         649.80,         649.80,         576,        4698.42,     2346250
31-Aug-2018,         635.45,         652.00,         633.00,         650.20,         650.20,         967,        7785.71,     2293750
30-Aug-2018,         636.20,         644.40,         630.55,         632.65,         632.65,         944,        7528.49,     2220000
29-Aug-2018,         631.15,         640.80,         628.35,         639.25,         639.25,         934,        7442.83,     1738750
28-Aug-2018,         641.05,         644.20,         629.05,         631.60,         631.60,         941,        7476.13,     1316250
