Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         531.00","         552.45","         517.35","         545.20","         545.20","        2909","       21708.95","     3187800"
27-Jun-2018,"         555.25","         555.25","         530.25","         535.00","         535.00","        1286","        9700.72","     2104200"
26-Jun-2018,"         544.30","         560.35","         530.95","         553.40","         553.40","        1340","       10286.18","     1366400"
25-Jun-2018,"         562.00","         565.90","         543.00","         545.95","         545.95","         372","        2866.99","      448000"
22-Jun-2018,"         566.85","         572.00","         552.05","         561.35","         561.35","         161","        1265.65","      247800"
21-Jun-2018,"         581.25","         585.50","         561.50","         565.65","         565.65","         119","         951.01","      170800"
20-Jun-2018,"         576.20","         592.00","         575.90","         579.00","         579.00","         133","        1086.66","      110600"
19-Jun-2018,"         560.70","         569.35","         560.70","         569.25","         569.25","           6","          47.46","       49000"
18-Jun-2018,"         573.60","         573.60","         555.00","         560.05","         560.05","           5","          39.58","       49000"
15-Jun-2018,"         576.85","         577.15","         576.85","         568.45","         568.45","           6","          48.23","       49000"
14-Jun-2018,"         560.95","         572.45","         559.80","         569.20","         569.20","           7","          55.50","       47600"
13-Jun-2018,"         576.85","         582.65","         556.00","         558.55","         558.55","          28","         222.90","       47600"
12-Jun-2018,"         560.80","         580.60","         556.65","         577.90","         577.90","          37","         298.11","       51800"
11-Jun-2018,"         565.90","         568.30","         553.30","         554.65","         554.65","          25","         195.84","       32200"
08-Jun-2018,"         564.95","         565.00","         555.05","         561.05","         561.05","          25","         196.15","       33600"
07-Jun-2018,"         539.60","         575.00","         539.60","         566.80","         566.80","          29","         227.48","       29400"
06-Jun-2018,"         520.00","         530.00","         520.00","         529.60","         529.60","          13","          95.63","       19600"
05-Jun-2018,"         544.25","         544.25","         505.55","         518.00","         539.15","          32","         233.88","       15400"
04-Jun-2018,"         572.60","         576.00","         552.10","         552.60","         552.60","           9","          70.92","        9800"
01-Jun-2018,"         589.05","         591.20","         571.25","         576.00","         581.65","          18","         146.58","       12600"
31-May-2018,"         580.00","         580.00","         580.00","         580.00","         592.55","           1","           8.12","        7000"
