Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         127.10","         128.05","         121.75","         122.60","         122.60","       12888","       64705.46","    76744000"
27-Jun-2018,"         131.25","         131.25","         125.65","         127.70","         127.70","        7205","       36777.68","    47080000"
26-Jun-2018,"         131.30","         132.60","         129.65","         131.20","         131.20","        5121","       26939.59","    31756000"
25-Jun-2018,"         134.30","         134.65","         129.90","         130.50","         130.50","        2814","       14863.37","    20192000"
22-Jun-2018,"         134.15","         135.40","         132.10","         135.00","         135.00","        1271","        6807.49","    13896000"
21-Jun-2018,"         136.05","         136.70","         133.25","         133.65","         133.65","         766","        4117.48","    12124000"
20-Jun-2018,"         135.75","         136.80","         134.70","         135.55","         135.55","         786","        4266.02","    11048000"
19-Jun-2018,"         137.00","         138.05","         134.10","         135.10","         135.10","        1216","        6588.92","     9564000"
18-Jun-2018,"         141.35","         142.05","         137.10","         137.55","         137.55","         838","        4656.94","     6972000"
15-Jun-2018,"         143.90","         144.05","         140.35","         140.90","         140.90","         419","        2373.97","     5348000"
14-Jun-2018,"         141.40","         144.50","         140.15","         143.55","         143.55","         556","        3166.90","     4444000"
13-Jun-2018,"         143.60","         144.35","         140.85","         141.40","         141.40","         222","        1265.62","     3684000"
12-Jun-2018,"         140.55","         143.35","         140.10","         142.90","         142.90","         332","        1878.21","     3496000"
11-Jun-2018,"         141.50","         142.15","         140.10","         140.75","         140.75","         261","        1474.61","     3152000"
08-Jun-2018,"         145.65","         146.20","         143.20","         143.65","         143.65","         363","        2095.31","     2752000"
07-Jun-2018,"         148.75","         148.75","         146.45","         146.70","         146.70","         105","         618.51","     2200000"
06-Jun-2018,"         145.95","         148.45","         143.95","         147.85","         147.85","         130","         762.38","     2024000"
05-Jun-2018,"         144.00","         146.00","         140.60","         145.50","         145.50","         540","        3098.08","     2084000"
04-Jun-2018,"         150.50","         150.50","         145.70","         146.00","         146.00","         152","         897.21","     1968000"
01-Jun-2018,"         148.40","         151.05","         148.40","         150.15","         150.15","         170","        1017.60","     1764000"
31-May-2018,"         149.60","         149.65","         147.05","         147.60","         147.60","         153","         906.47","     1532000"
