Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         641.10","         643.00","         616.25","         619.60","         619.60","        5808","       32874.58","     8562600"
27-Jun-2018,"         644.05","         645.85","         634.65","         641.65","         641.65","        3778","       21793.37","     6432300"
26-Jun-2018,"         636.00","         643.95","         633.70","         640.70","         640.70","        2860","       16462.73","     5020200"
25-Jun-2018,"         639.75","         647.40","         635.55","         638.05","         638.05","        3669","       21163.86","     3248100"
22-Jun-2018,"         622.95","         637.55","         618.20","         632.50","         632.50","         643","        3637.62","     1092600"
21-Jun-2018,"         625.00","         629.00","         617.50","         623.85","         623.85","         493","        2764.21","      948600"
20-Jun-2018,"         612.25","         630.20","         610.50","         628.15","         628.15","         537","        3004.45","      793800"
19-Jun-2018,"         625.00","         625.10","         611.00","         612.95","         612.95","         224","        1241.70","      626400"
18-Jun-2018,"         621.00","         632.65","         620.05","         624.35","         624.35","         340","        1913.03","      534600"
15-Jun-2018,"         622.25","         629.35","         617.00","         624.45","         624.45","         168","         943.92","      439200"
14-Jun-2018,"         614.00","         619.40","         609.40","         617.65","         617.65","          81","         447.98","      448200"
13-Jun-2018,"         622.10","         627.00","         612.10","         614.30","         614.30","         163","         910.54","      450000"
12-Jun-2018,"         610.00","         624.00","         606.95","         619.85","         619.85","         232","        1290.39","      461700"
11-Jun-2018,"         612.55","         617.00","         604.40","         605.50","         605.50","         169","         931.30","      402300"
08-Jun-2018,"         610.00","         621.00","         606.70","         610.40","         610.40","         223","        1228.50","      330300"
07-Jun-2018,"         611.80","         612.10","         603.00","         608.75","         608.75","         189","        1034.38","      250200"
06-Jun-2018,"         612.40","         615.00","         593.65","         610.25","         610.25","         185","        1006.00","      212400"
05-Jun-2018,"         686.70","         695.30","         579.15","         610.10","         610.10","         393","        2213.15","      189000"
04-Jun-2018,"         653.05","         667.45","         648.75","         656.55","         656.55","          64","         379.70","      108900"
01-Jun-2018,"         669.50","         669.50","         646.05","         654.80","         654.80","          87","         513.81","      111600"
31-May-2018,"         675.45","         679.00","         668.00","         670.10","         670.10","          39","         236.01","       68400"
