Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         832.00","         844.40","         799.20","         803.90","         803.90","        4198","       17260.33","     1875500"
27-Jun-2018,"         870.90","         876.85","         839.55","         843.95","         843.95","        1315","        5611.60","      908500"
26-Jun-2018,"         876.20","         889.00","         866.75","         870.90","         870.90","        1480","        6489.99","      653500"
25-Jun-2018,"         861.40","         892.00","         858.05","         874.80","         874.80","         802","        3517.86","      327000"
22-Jun-2018,"         853.40","         863.60","         846.80","         861.15","         861.15","         171","         732.40","      145000"
21-Jun-2018,"         880.00","         883.00","         859.00","         860.95","         860.95","          93","         403.39","      111500"
20-Jun-2018,"         873.60","         883.60","         861.00","         879.50","         879.50","          75","         327.27","       84500"
19-Jun-2018,"         872.00","         877.65","         861.10","         869.30","         869.30","          60","         260.89","       72500"
18-Jun-2018,"         881.30","         888.00","         872.25","         879.35","         879.35","          36","         158.15","       61500"
15-Jun-2018,"         898.35","         901.50","         870.65","         878.75","         878.75","          74","         326.79","       60000"
14-Jun-2018,"         885.20","         900.05","         881.00","         893.95","         893.95","          81","         361.33","       57000"
13-Jun-2018,"         890.00","         905.00","         881.25","         884.85","         884.85","          94","         419.57","       49500"
12-Jun-2018,"         875.55","         896.60","         864.20","         892.25","         892.25","          90","         396.00","       42000"
11-Jun-2018,"         910.00","         922.55","         885.00","         888.10","         888.10","          91","         411.87","       50000"
08-Jun-2018,"         875.75","         921.15","         874.95","         910.10","         910.10","         126","         568.95","       54000"
07-Jun-2018,"         882.65","         886.55","         874.00","         880.15","         880.15","          71","         312.33","       41000"
06-Jun-2018,"         843.00","         895.00","         841.20","         869.75","         869.75","          89","         383.76","       30000"
05-Jun-2018,"         884.75","         885.00","         839.85","         840.00","         850.55","          54","         231.19","       27500"
04-Jun-2018,"         872.00","         884.05","         870.00","         879.40","         879.40","          36","         157.69","       14500"
01-Jun-2018,"         906.65","         906.65","         882.95","         886.45","         886.45","          33","         146.67","       10500"
31-May-2018,"         950.30","         950.30","         936.90","         937.45","         937.45","           3","          14.12","        2500"
