Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         910.00","         928.00","         893.00","         897.95","         897.95","        3118","       22744.16","     4809600"
27-Jun-2018,"         960.50","         960.65","         906.55","         915.85","         915.85","        2504","       18698.91","     3670400"
26-Jun-2018,"         963.20","         972.00","         948.40","         963.05","         963.05","        2094","       16117.48","     2911200"
25-Jun-2018,"         962.75","         974.40","         957.00","         963.20","         963.20","        1510","       11637.13","     1496800"
22-Jun-2018,"         957.85","         972.30","         945.25","         968.00","         968.00","         447","        3422.75","      380000"
21-Jun-2018,"         975.05","         975.05","         958.15","         961.30","         961.30","         160","        1234.12","      171200"
20-Jun-2018,"         970.65","         981.00","         970.00","         976.35","         976.35","          49","         382.39","       99200"
19-Jun-2018,"         994.15","         994.20","         962.40","         967.80","         967.80","         111","         864.51","       88000"
18-Jun-2018,"         995.55","        1002.20","         991.00","         995.45","         995.45","          23","         183.29","       60800"
15-Jun-2018,"        1009.10","        1018.70","         985.00","         995.20","         995.20","          61","         487.62","       55200"
14-Jun-2018,"        1011.00","        1011.15","        1000.00","        1009.90","        1009.90","          16","         129.01","       42400"
13-Jun-2018,"        1009.80","        1014.00","         991.20","         995.10","         995.10","          22","         176.55","       40000"
12-Jun-2018,"         994.85","         998.00","         990.75","         996.15","         996.15","          12","          95.54","       43200"
11-Jun-2018,"         996.00","        1010.70","         992.35","         993.65","         993.65","          22","         176.33","       45600"
08-Jun-2018,"         980.75","         999.60","         972.85","         996.15","         996.15","          16","         126.18","       44800"
07-Jun-2018,"         985.00","         998.25","         985.00","         985.90","         985.90","          23","         182.23","       43200"
06-Jun-2018,"         960.00","         984.40","         955.00","         984.40","         988.50","          15","         116.08","       39200"
05-Jun-2018,"         963.75","         969.45","         954.10","         961.50","         961.50","          10","          76.78","       37600"
04-Jun-2018,"         987.00","         987.00","         952.25","         956.50","         956.50","          11","          85.15","       35200"
01-Jun-2018,"         995.05","         997.20","         957.15","         986.30","         986.55","          47","         366.35","       28800"
31-May-2018,"        1001.05","        1005.00","         992.00","         993.85","         993.85","          20","         160.19","       16000"
