Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"        3525.00","        3533.20","        3454.85","        3479.70","        3479.70","        6366","       44378.22","     1311600"
27-Jun-2018,"        3548.90","        3556.70","        3511.00","        3517.35","        3517.35","        3318","       23388.00","      796800"
26-Jun-2018,"        3550.00","        3563.00","        3519.50","        3552.75","        3552.75","        2195","       15568.74","      485200"
25-Jun-2018,"        3588.90","        3606.65","        3552.25","        3567.75","        3567.75","        1523","       10876.38","      249400"
22-Jun-2018,"        3604.45","        3628.10","        3586.85","        3625.45","        3625.45","         231","        1668.33","       99800"
21-Jun-2018,"        3660.00","        3660.00","        3607.45","        3614.50","        3614.50","         185","        1342.73","       99600"
20-Jun-2018,"        3642.35","        3646.10","        3629.50","        3643.15","        3643.15","          75","         546.11","       74400"
19-Jun-2018,"        3628.40","        3636.40","        3614.00","        3636.40","        3636.40","          35","         253.72","       65400"
18-Jun-2018,"        3650.00","        3677.50","        3642.00","        3651.30","        3651.30","          93","         679.49","       62800"
15-Jun-2018,"        3637.75","        3679.40","        3637.75","        3668.50","        3668.50","          32","         234.38","       51400"
14-Jun-2018,"        3674.10","        3674.10","        3654.75","        3665.15","        3727.60","          11","          80.54","       47600"
13-Jun-2018,"        3677.00","        3685.70","        3668.35","        3675.60","        3675.60","          32","         235.23","       47000"
12-Jun-2018,"        3608.40","        3688.85","        3607.15","        3674.05","        3674.05","          21","         152.97","       43000"
11-Jun-2018,"        3604.90","        3622.60","        3591.00","        3602.55","        3602.55","          96","         693.03","       42400"
08-Jun-2018,"        3625.00","        3627.00","        3603.80","        3619.00","        3671.55","          25","         180.73","       31800"
07-Jun-2018,"        3643.00","        3655.80","        3620.00","        3634.60","        3634.60","          51","         370.83","       31400"
06-Jun-2018,"        3609.80","        3630.00","        3609.80","        3626.55","        3626.55","          72","         520.06","       28200"
05-Jun-2018,"        3580.00","        3590.10","        3564.05","        3590.10","        3590.10","          24","         171.59","       20800"
04-Jun-2018,"        3621.40","        3644.00","        3581.75","        3595.40","        3595.40","          30","         216.77","       18800"
01-Jun-2018,"        3573.25","        3615.00","        3567.00","        3607.15","        3607.15","          24","         172.49","       16600"
31-May-2018,"        3555.05","        3570.70","        3531.00","        3542.85","        3542.85","          28","         198.97","       16200"
