Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         335.10","         339.50","         328.05","         330.80","         330.80","        2607","       17360.92","     2222000"
27-Jun-2018,"         346.50","         346.50","         334.55","         336.75","         336.75","        1200","        8134.66","     1674000"
26-Jun-2018,"         342.60","         349.75","         341.90","         347.00","         347.00","         505","        3488.40","     1012000"
25-Jun-2018,"         344.35","         349.00","         339.10","         343.85","         343.85","         480","        3309.99","      722000"
22-Jun-2018,"         343.50","         347.80","         339.25","         345.95","         345.95","          74","         510.38","      418000"
21-Jun-2018,"         348.95","         349.10","         343.00","         343.35","         343.35","          72","         496.94","      384000"
20-Jun-2018,"         349.30","         354.05","         349.10","         350.25","         350.25","          69","         483.79","      356000"
19-Jun-2018,"         354.00","         356.45","         346.10","         349.60","         349.60","          59","         413.66","      330000"
18-Jun-2018,"         349.80","         352.00","         347.90","         350.80","         350.80","          47","         328.79","      304000"
15-Jun-2018,"         354.00","         356.00","         347.00","         347.65","         347.65","          48","         335.51","      282000"
14-Jun-2018,"         357.90","         358.70","         352.35","         354.90","         354.90","          18","         127.83","      268000"
13-Jun-2018,"         361.95","         367.60","         358.00","         358.00","         358.00","          63","         457.26","      270000"
12-Jun-2018,"         356.55","         360.00","         355.75","         355.85","         355.85","          14","          99.92","      266000"
11-Jun-2018,"         361.60","         367.00","         355.00","         357.75","         357.75","          47","         340.34","      258000"
08-Jun-2018,"         344.50","         361.75","         344.50","         360.50","         360.50","          54","         381.41","      246000"
07-Jun-2018,"         341.55","         347.80","         338.10","         346.00","         346.00","          28","         192.27","      210000"
06-Jun-2018,"         322.65","         338.00","         322.65","         337.95","         337.95","          13","          85.91","      194000"
05-Jun-2018,"         325.40","         328.20","         319.45","         325.25","         325.25","          26","         168.78","      192000"
04-Jun-2018,"         332.00","         334.50","         328.10","         328.30","         328.30","          41","         270.85","      200000"
01-Jun-2018,"         330.00","         334.50","         321.40","         327.70","         327.70","          84","         555.77","      148000"
31-May-2018,"         327.40","         330.65","         327.35","         329.45","         329.45","           8","          52.67","       28000"
