Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"        1404.90","        1404.90","        1344.15","        1392.10","        1392.10","        2991","       16435.92","      842800"
27-Jun-2018,"        1360.35","        1377.00","        1335.00","        1371.45","        1371.45","        1288","        6978.75","      464000"
26-Jun-2018,"        1354.15","        1365.00","        1349.00","        1357.60","        1357.60","         326","        1770.15","      242800"
25-Jun-2018,"        1303.95","        1364.70","        1270.60","        1358.35","        1358.35","         655","        3531.63","      169600"
22-Jun-2018,"        1364.30","        1368.55","        1355.00","        1358.35","        1358.35","          40","         217.38","       23200"
21-Jun-2018,"        1374.00","        1390.45","        1366.00","        1369.50","        1369.50","          26","         142.94","       20000"
20-Jun-2018,"        1371.65","        1390.00","        1371.65","        1380.90","        1380.90","          15","          82.93","       16000"
19-Jun-2018,"        1376.90","        1392.00","        1365.00","        1375.10","        1375.10","          25","         137.85","       16000"
18-Jun-2018,"        1390.20","        1399.95","        1363.45","        1382.95","        1382.95","          51","         281.27","       12800"
15-Jun-2018,"        1453.00","        1456.60","        1400.00","        1419.50","        1419.50","          27","         154.67","       12800"
14-Jun-2018,"        1425.00","        1442.95","        1410.00","        1439.50","        1439.50","          11","          62.72","       13600"
13-Jun-2018,"        1432.00","        1432.50","        1420.00","        1424.30","        1424.30","           8","          45.71","       13200"
12-Jun-2018,"        1427.20","        1443.00","        1427.20","        1439.35","        1439.35","           7","          40.18","       12400"
11-Jun-2018,"        1395.00","        1408.85","        1395.00","        1408.85","        1414.35","           2","          11.22","       10400"
08-Jun-2018,"        1360.00","        1424.00","        1359.95","        1424.00","        1422.05","          34","         188.71","       10000"
07-Jun-2018,"           0.00","           0.00","           0.00","        1296.00","        1345.95","           0","           0.00","        8400"
06-Jun-2018,"           0.00","           0.00","           0.00","        1296.00","        1321.60","           0","           0.00","        8400"
05-Jun-2018,"        1276.95","        1304.35","        1276.95","        1296.00","        1296.00","           5","          25.82","        8400"
04-Jun-2018,"        1331.00","        1331.00","        1281.50","        1288.35","        1288.35","           6","          31.04","        8400"
01-Jun-2018,"        1325.05","        1336.35","        1310.50","        1321.00","        1319.15","          20","         105.93","        7600"
31-May-2018,"        1339.95","        1339.95","        1339.95","        1339.95","        1339.95","           1","           5.36","         800"
