Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         802.10","         813.65","         781.00","         784.25","         784.25","        5889","       46884.25","     6718000"
27-Jun-2018,"         819.90","         825.35","         798.95","         804.90","         804.90","        3111","       25319.13","     5018000"
26-Jun-2018,"         805.00","         823.70","         791.00","         816.15","         816.15","        3649","       29502.52","     4190000"
25-Jun-2018,"         844.15","         845.80","         804.10","         809.80","         809.80","        1475","       12099.57","     2578000"
22-Jun-2018,"         848.60","         854.20","         838.10","         842.40","         842.40","         573","        4837.63","     2067000"
21-Jun-2018,"         852.10","         868.85","         832.15","         846.60","         846.60","        2343","       20040.72","     1892000"
20-Jun-2018,"         873.95","         874.65","         842.25","         845.95","         845.95","         641","        5450.25","      549000"
19-Jun-2018,"         885.75","         886.00","         862.65","         869.05","         869.05","         340","        2968.06","      213000"
18-Jun-2018,"         914.00","         914.00","         886.60","         889.25","         889.25","         134","        1199.38","      146000"
15-Jun-2018,"         909.95","         924.05","         909.95","         915.25","         915.25","          49","         449.10","       99000"
14-Jun-2018,"         930.00","         935.85","         913.00","         916.50","         916.50","         116","        1065.73","       90000"
13-Jun-2018,"         946.00","         954.60","         936.40","         938.00","         938.00","          61","         576.07","       79000"
12-Jun-2018,"         927.80","         945.00","         918.20","         943.40","         943.40","          62","         578.61","       75000"
11-Jun-2018,"         927.00","         932.70","         919.45","         923.70","         923.70","          43","         398.31","       59000"
08-Jun-2018,"         940.00","         945.00","         922.80","         926.60","         926.60","          41","         383.03","       54000"
07-Jun-2018,"         917.05","         935.95","         913.25","         933.60","         933.60","          30","         278.08","       51000"
06-Jun-2018,"         924.90","         929.95","         907.65","         909.25","         909.25","          44","         404.23","       51000"
05-Jun-2018,"         929.90","         929.95","         901.95","         911.40","         911.40","          69","         628.48","       51000"
04-Jun-2018,"         906.80","         930.00","         902.70","         922.45","         922.45","          76","         698.77","       54000"
01-Jun-2018,"         936.75","         936.75","         864.65","         892.20","         892.20","          91","         815.81","       45000"
31-May-2018,"         935.05","         938.70","         925.00","         927.85","         927.85","          15","         139.86","       23000"
