Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"          39.55","          42.00","          39.05","          39.55","          39.55","        2588","        9417.21","    25830000"
27-Jun-2018,"          43.70","          43.70","          40.65","          41.25","          41.25","        2216","        8292.96","    18099000"
26-Jun-2018,"          45.15","          45.60","          43.60","          44.00","          44.00","        1426","        5716.32","    12555000"
25-Jun-2018,"          46.50","          46.90","          44.45","          45.55","          45.55","         642","        2638.38","     9027000"
22-Jun-2018,"          46.05","          47.25","          45.40","          47.05","          47.05","         217","         905.17","     4842000"
21-Jun-2018,"          47.85","          47.85","          45.90","          46.05","          46.05","         287","        1210.18","     4041000"
20-Jun-2018,"          48.10","          48.10","          47.60","          48.00","          48.00","          96","         412.46","     2142000"
19-Jun-2018,"          48.95","          49.50","          47.50","          47.90","          47.90","          96","         416.25","     1512000"
18-Jun-2018,"          49.25","          49.25","          48.40","          49.05","          49.05","          53","         232.91","     1089000"
15-Jun-2018,"          51.40","          51.40","          49.60","          49.80","          49.80","          16","          72.70","      810000"
14-Jun-2018,"          52.20","          52.25","          51.25","          51.45","          51.45","          52","         240.95","      756000"
13-Jun-2018,"          52.35","          53.85","          52.25","          52.25","          52.50","          41","         196.65","      693000"
12-Jun-2018,"          51.05","          52.20","          51.00","          52.00","          51.90","           9","          41.77","      504000"
11-Jun-2018,"          51.75","          52.40","          51.45","          51.50","          51.80","          29","         135.24","      531000"
08-Jun-2018,"          50.50","          51.55","          50.50","          51.25","          51.25","          33","         151.11","      378000"
07-Jun-2018,"          49.45","          49.85","          49.25","          49.80","          49.80","          13","          57.92","      252000"
06-Jun-2018,"          48.95","          49.30","          48.10","          49.30","          49.30","          12","          52.86","      261000"
05-Jun-2018,"          47.35","          47.35","          46.90","          46.90","          47.70","           2","           8.48","      180000"
04-Jun-2018,"          49.10","          49.10","          48.55","          48.55","          48.50","           4","          17.55","      162000"
01-Jun-2018,"          49.90","          49.90","          48.20","          48.20","          49.35","           7","          30.57","      144000"
31-May-2018,"          49.50","          49.50","          49.50","          49.50","          49.65","           1","           4.46","       99000"
