Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"        1026.95","        1029.65","        1001.00","        1003.95","        1003.95","        3225","       26068.10","     2733600"
27-Jun-2018,"        1015.85","        1055.40","        1015.00","        1027.25","        1027.25","        2742","       22696.95","     1867200"
26-Jun-2018,"        1040.05","        1057.00","        1036.10","        1046.70","        1046.70","         971","        8129.69","      792800"
25-Jun-2018,"        1055.70","        1067.50","        1035.65","        1039.20","        1039.20","         649","        5447.65","      607200"
22-Jun-2018,"        1059.75","        1061.45","        1041.00","        1052.30","        1052.30","         256","        2149.18","      329600"
21-Jun-2018,"        1090.05","        1090.05","        1059.30","        1061.80","        1061.80","         247","        2118.58","      252000"
20-Jun-2018,"        1111.00","        1111.00","        1080.00","        1093.35","        1093.35","          98","         855.36","      127200"
19-Jun-2018,"        1099.35","        1110.75","        1086.80","        1099.00","        1099.00","          86","         753.93","       85600"
18-Jun-2018,"        1107.15","        1118.15","        1089.90","        1105.55","        1105.55","          59","         520.12","       80000"
15-Jun-2018,"        1095.50","        1117.90","        1074.50","        1107.60","        1107.60","          79","         693.91","       73600"
14-Jun-2018,"        1059.95","        1101.15","        1056.00","        1092.90","        1092.90","          61","         529.66","       53600"
13-Jun-2018,"        1071.05","        1075.05","        1048.40","        1048.70","        1048.70","          47","         401.41","       44000"
12-Jun-2018,"        1043.00","        1081.00","        1043.00","        1065.00","        1073.90","          21","         179.12","       22400"
11-Jun-2018,"        1050.80","        1058.05","        1039.00","        1040.65","        1034.20","           5","          41.86","       22400"
08-Jun-2018,"        1059.00","        1080.10","        1057.30","        1059.55","        1059.55","          15","         127.54","       21600"
07-Jun-2018,"        1070.20","        1075.05","        1064.00","        1064.00","        1064.00","           9","          77.07","       19200"
06-Jun-2018,"        1034.00","        1057.85","        1034.00","        1057.85","        1065.65","           8","          67.03","       15200"
05-Jun-2018,"        1032.50","        1034.75","        1026.00","        1034.75","        1046.60","          10","          82.53","       12000"
04-Jun-2018,"        1064.05","        1064.45","        1064.05","        1064.45","        1058.65","           2","          17.03","       13600"
01-Jun-2018,"        1045.00","        1056.00","        1031.20","        1053.25","        1053.25","          12","         100.71","       12000"
31-May-2018,"        1068.00","        1076.80","        1057.00","        1058.10","        1058.10","          16","         135.91","       10400"
