Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         539.90","         549.85","         537.00","         541.00","         541.00","       21380","      123032.18","    42235227"
27-Jun-2018,"         544.00","         546.00","         532.60","         536.65","         536.65","       12433","       70910.59","    33193385"
26-Jun-2018,"         550.20","         553.15","         532.00","         543.70","         543.70","       12505","       72074.91","    26734017"
25-Jun-2018,"         555.00","         558.50","         550.20","         552.05","         552.05","        5354","       31495.23","    19204100"
22-Jun-2018,"         553.55","         558.40","         550.35","         555.85","         555.85","        5451","       32114.37","    15003601"
21-Jun-2018,"         560.00","         562.45","         550.10","         551.35","         551.35","        7591","       44953.88","    11262515"
20-Jun-2018,"         551.80","         559.70","         547.20","         557.15","         557.15","        2599","       15289.34","     4986700"
19-Jun-2018,"         554.40","         558.95","         543.00","         549.15","         549.15","        1943","       11339.92","     3753818"
18-Jun-2018,"         557.00","         557.00","         540.35","         552.90","         552.90","        2282","       13283.05","     3202098"
15-Jun-2018,"         566.20","         568.90","         555.95","         560.30","         560.30","        1138","        6777.34","     2319346"
14-Jun-2018,"         558.20","         568.25","         556.00","         564.45","         564.45","         408","        2438.28","     1918288"
13-Jun-2018,"         573.00","         577.80","         560.40","         562.20","         562.20","        1196","        7171.93","     1857811"
12-Jun-2018,"         581.65","         582.60","         570.75","         575.05","         575.05","         708","        4330.11","     1289115"
11-Jun-2018,"         595.00","         598.10","         581.80","         583.00","         583.00","         410","        2562.77","     1261529"
08-Jun-2018,"         590.10","         600.35","         586.05","         593.50","         593.50","         356","        2239.28","     1157551"
07-Jun-2018,"         576.10","         597.00","         576.10","         595.30","         595.30","         622","        3886.44","     1142697"
06-Jun-2018,"         566.50","         576.20","         565.85","         575.00","         575.00","         572","        3475.21","      955961"
05-Jun-2018,"         559.70","         569.35","         555.80","         567.70","         567.70","         380","        2267.96","      770286"
04-Jun-2018,"         558.60","         567.00","         557.00","         561.65","         561.65","         560","        3344.80","      759676"
01-Jun-2018,"         565.70","         575.45","         552.40","         555.95","         555.95","         288","        1716.88","      679040"
31-May-2018,"         582.00","         582.00","         569.50","         572.75","         572.75","         296","        1803.14","      601587"
