Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         606.45","         610.40","         595.55","         601.25","         601.25","        6174","       37152.98","     7626000"
27-Jun-2018,"         601.00","         607.80","         594.00","         604.60","         604.60","        4417","       26537.17","     4498000"
26-Jun-2018,"         607.80","         607.85","         598.40","         601.20","         601.20","        2163","       13015.02","     2639000"
25-Jun-2018,"         614.25","         622.85","         606.75","         609.80","         609.80","        1193","        7289.65","      995000"
22-Jun-2018,"         606.35","         617.50","         597.30","         615.60","         615.60","         478","        2906.17","      326000"
21-Jun-2018,"         608.00","         610.00","         602.70","         603.75","         603.75","         117","         708.68","      292000"
20-Jun-2018,"         617.00","         622.00","         602.60","         605.40","         605.40","         321","        1960.24","      250000"
19-Jun-2018,"         601.00","         610.80","         600.00","         603.30","         603.30","          73","         441.42","      184000"
18-Jun-2018,"         612.00","         616.75","         601.80","         606.65","         606.65","          56","         340.29","      165000"
15-Jun-2018,"         593.00","         613.00","         593.00","         611.50","         611.50","          77","         465.37","      155000"
14-Jun-2018,"         588.00","         590.40","         582.55","         589.45","         589.45","          54","         316.90","      127000"
13-Jun-2018,"         573.30","         593.00","         573.25","         580.90","         587.30","          50","         292.25","      129000"
12-Jun-2018,"         564.00","         573.00","         564.00","         566.85","         566.85","          27","         153.29","      109000"
11-Jun-2018,"         562.00","         566.30","         556.65","         558.05","         558.05","          25","         140.25","      101000"
08-Jun-2018,"         539.55","         558.45","         539.55","         557.30","         557.30","          44","         243.33","       91000"
07-Jun-2018,"         537.30","         538.00","         536.00","         537.80","         546.30","           5","          26.86","       76000"
06-Jun-2018,"         534.20","         540.15","         528.45","         536.75","         536.75","          38","         203.43","       72000"
05-Jun-2018,"         522.25","         540.60","         522.25","         539.25","         539.25","          47","         249.45","       71000"
04-Jun-2018,"         522.15","         528.65","         520.00","         520.15","         526.45","          13","          68.13","       43000"
01-Jun-2018,"         527.25","         528.00","         522.00","         523.50","         530.60","          20","         104.84","       37000"
31-May-2018,"         524.50","         528.00","         524.50","         527.25","         531.00","          14","          73.76","       28000"
