Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         360.75","         365.60","         360.75","         363.05","         363.05","        3219","       29211.32","     7385000"
27-Jun-2018,"         364.45","         366.45","         357.15","         362.10","         362.10","        2240","       20273.80","     4732500"
26-Jun-2018,"         360.55","         368.50","         359.20","         365.70","         365.70","        1297","       11806.36","     2680000"
25-Jun-2018,"         368.50","         369.40","         361.00","         362.35","         362.35","         490","        4474.51","      930000"
22-Jun-2018,"         365.95","         369.40","         364.00","         368.25","         368.25","         183","        1678.03","      520000"
21-Jun-2018,"         373.75","         376.60","         368.50","         369.10","         369.10","         251","        2340.77","      425000"
20-Jun-2018,"         366.45","         369.15","         360.00","         368.20","         368.20","         144","        1312.26","      362500"
19-Jun-2018,"         372.00","         372.85","         364.00","         365.10","         365.10","         110","        1008.94","      305000"
18-Jun-2018,"         374.80","         374.80","         371.55","         372.75","         372.75","          26","         242.51","      227500"
15-Jun-2018,"         375.00","         378.60","         373.95","         375.05","         375.05","          79","         740.92","      225000"
14-Jun-2018,"         384.25","         384.30","         376.35","         377.60","         377.60","          49","         464.91","      132500"
13-Jun-2018,"         391.00","         391.95","         384.65","         385.00","         385.00","          38","         368.70","      110000"
12-Jun-2018,"         384.10","         391.55","         384.10","         390.60","         390.60","          23","         223.12","      115000"
11-Jun-2018,"         385.15","         388.50","         382.50","         383.85","         383.85","          30","         289.70","      102500"
08-Jun-2018,"         379.55","         382.55","         379.00","         382.55","         382.55","          17","         161.71","      102500"
07-Jun-2018,"         382.20","         385.65","         381.00","         383.15","         384.00","          17","         163.02","      102500"
06-Jun-2018,"         377.00","         379.35","         375.65","         379.00","         379.00","          13","         122.88","      102500"
05-Jun-2018,"         376.70","         377.45","         374.50","         377.00","         377.00","          16","         150.36","       90000"
04-Jun-2018,"         386.10","         386.10","         380.00","         380.80","         380.80","          27","         259.16","       90000"
01-Jun-2018,"         390.10","         391.00","         387.00","         390.35","         390.35","          33","         321.43","       85000"
31-May-2018,"         377.40","         398.65","         377.40","         395.40","         395.40","          26","         254.54","       57500"
