Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"       74300.05","       74929.95","       73101.00","       73270.25","       73270.25","        1834","       13591.08","       25150"
27-Jun-2018,"       76606.65","       76606.65","       73800.00","       74157.60","       74157.60","         780","        5827.41","       17630"
26-Jun-2018,"       75384.50","       75978.65","       75075.05","       75398.60","       75398.60","         537","        4049.45","       14920"
25-Jun-2018,"       76499.85","       76499.85","       75475.00","       75677.85","       75677.85","         431","        3271.54","       12200"
22-Jun-2018,"       75319.95","       76650.00","       75280.00","       76367.80","       76367.80","         834","        6309.88","        8610"
21-Jun-2018,"       75999.95","       76000.00","       75155.00","       75565.75","       75302.70","          17","         128.40","         450"
20-Jun-2018,"       75499.95","       75600.00","       74461.20","       75600.00","       75600.00","          11","          82.55","         390"
19-Jun-2018,"       75138.85","       75235.00","       74500.00","       74968.55","       74968.55","          31","         231.65","         360"
18-Jun-2018,"       75580.40","       75599.95","       74799.00","       74799.00","       74799.00","          13","          97.85","         200"
15-Jun-2018,"       76578.95","       76578.95","       75595.10","       75625.65","       75990.35","           9","          68.28","         130"
14-Jun-2018,"       75500.00","       75749.40","       75500.00","       75749.40","       76001.85","           7","          52.90","         140"
13-Jun-2018,"       75761.00","       76465.55","       75761.00","       76300.00","       75715.90","           3","          22.85","          80"
12-Jun-2018,"       76993.60","       76993.60","       76110.00","       76159.25","       76159.25","          15","         114.81","          50"
11-Jun-2018,"       75425.10","       76775.95","       75425.10","       76775.95","       76775.95","           5","          38.25","          50"
08-Jun-2018,"       76399.75","       76399.75","       76399.75","       76399.75","       76399.75","           1","           7.64","          10"
07-Jun-2018,"           0.00","           0.00","           0.00","       74725.00","       76207.10","           0","           0.00","          20"
06-Jun-2018,"       74725.00","       74725.00","       74725.00","       74725.00","       75069.15","           1","           7.47","          20"
05-Jun-2018,"       74440.00","       74440.00","       74440.00","       74440.00","       74611.00","           2","          14.89","          30"
04-Jun-2018,"       75468.95","       75468.95","       75468.95","       75468.95","       75297.85","           1","           7.55","          10"
01-Jun-2018,"           0.00","           0.00","           0.00","       77844.50","       75715.60","           0","           0.00","           0"
31-May-2018,"           0.00","           0.00","           0.00","       77844.50","       76624.65","           0","           0.00","           0"
