Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"        1022.15","        1022.70","         993.75","        1007.00","        1007.00","        4256","       32103.45","     5103000"
27-Jun-2018,"        1038.25","        1040.15","        1025.55","        1029.40","        1029.40","        2607","       20132.66","     3741000"
26-Jun-2018,"        1005.75","        1043.95","        1005.75","        1040.35","        1040.35","        2662","       20581.89","     2441250"
25-Jun-2018,"        1022.40","        1025.00","        1009.05","        1012.90","        1012.90","        1135","        8648.27","     1042500"
22-Jun-2018,"        1009.55","        1021.55","         999.00","        1019.80","        1019.80","         416","        3158.76","      387750"
21-Jun-2018,"        1019.00","        1022.20","        1013.20","        1015.60","        1015.60","          77","         587.45","      205500"
20-Jun-2018,"        1022.00","        1030.55","        1011.30","        1023.10","        1023.10","         178","        1366.15","      182250"
19-Jun-2018,"        1022.00","        1022.00","        1008.05","        1017.65","        1017.65","         129","         980.41","      111000"
18-Jun-2018,"        1035.00","        1035.00","        1025.15","        1027.50","        1027.50","          20","         154.10","       54750"
15-Jun-2018,"        1037.00","        1039.15","        1029.00","        1038.40","        1038.40","          20","         155.09","       46500"
14-Jun-2018,"        1039.10","        1052.30","        1039.10","        1040.70","        1040.70","          14","         109.69","       39000"
13-Jun-2018,"        1049.50","        1050.00","        1042.00","        1042.50","        1042.50","          15","         117.71","       35250"
12-Jun-2018,"        1048.00","        1052.50","        1048.00","        1048.05","        1048.05","          15","         117.94","       28500"
11-Jun-2018,"        1044.05","        1065.75","        1044.00","        1056.00","        1056.00","          11","          87.10","       21000"
08-Jun-2018,"        1043.25","        1043.25","        1032.95","        1032.95","        1038.90","           5","          38.89","       20250"
07-Jun-2018,"           0.00","           0.00","           0.00","        1031.50","        1054.40","           4","          31.60","       18750"
06-Jun-2018,"        1021.50","        1031.50","        1021.50","        1031.50","        1045.05","           4","          30.78","       15750"
05-Jun-2018,"        1022.00","        1027.85","        1021.75","        1027.10","        1035.30","          17","         130.68","       12750"
04-Jun-2018,"           0.00","           0.00","           0.00","        1044.00","        1046.25","           0","           0.00","        2250"
01-Jun-2018,"           0.00","           0.00","           0.00","        1044.00","        1040.65","           0","           0.00","        2250"
31-May-2018,"        1047.25","        1047.25","        1044.00","        1044.00","        1052.05","           2","          15.68","        2250"
