Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         190.25","         195.00","         185.00","         186.05","         186.05","        1041","        5921.46","     2577000"
27-Jun-2018,"         192.15","         194.35","         188.50","         190.15","         190.15","         515","        2956.58","     1764000"
26-Jun-2018,"         206.85","         208.00","         189.20","         192.70","         192.70","         653","        3907.30","     1455000"
25-Jun-2018,"         205.00","         206.10","         203.55","         204.85","         204.85","         176","        1083.99","      729000"
22-Jun-2018,"         202.35","         205.50","         201.00","         205.35","         205.35","          35","         213.48","      435000"
21-Jun-2018,"         203.60","         205.50","         202.50","         203.95","         203.95","          20","         122.27","      408000"
20-Jun-2018,"         205.05","         208.00","         203.30","         203.90","         203.90","          43","         264.38","      375000"
19-Jun-2018,"         200.05","         203.30","         199.50","         203.10","         203.10","          19","         114.97","      315000"
18-Jun-2018,"         207.95","         208.45","         201.00","         202.05","         202.05","         113","         690.47","      291000"
15-Jun-2018,"         213.25","         213.25","         208.00","         208.05","         208.05","          11","          68.90","      141000"
14-Jun-2018,"         212.00","         213.10","         212.00","         212.60","         212.60","          11","          70.16","      120000"
13-Jun-2018,"         208.40","         208.45","         208.35","         208.45","         213.30","           6","          37.51","      123000"
12-Jun-2018,"         210.45","         210.45","         207.50","         208.50","         208.50","           4","          25.03","      126000"
11-Jun-2018,"         211.85","         211.85","         206.05","         208.10","         208.10","           7","          43.81","      117000"
08-Jun-2018,"         201.35","         205.95","         201.35","         205.00","         205.00","           8","          48.77","      111000"
07-Jun-2018,"         199.85","         201.35","         196.50","         201.25","         201.25","           8","          47.81","      102000"
06-Jun-2018,"         192.00","         194.00","         191.10","         194.00","         203.65","          11","          63.58","      108000"
05-Jun-2018,"         202.00","         202.00","         189.40","         190.65","         190.65","          39","         227.84","      108000"
04-Jun-2018,"         199.15","         199.50","         198.50","         199.25","         206.85","           8","          47.80","       51000"
01-Jun-2018,"         204.00","         204.00","         204.00","         204.00","         211.35","           1","           6.12","       33000"
31-May-2018,"         216.95","         216.95","         214.00","         215.45","         215.45","           8","          51.60","       30000"
