Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"          59.50","          64.00","          58.00","          62.40","          62.40","        4969","       24586.83","    47304000"
27-Jun-2018,"          60.70","          61.40","          57.40","          59.55","          59.55","        3523","       16665.11","    32624000"
26-Jun-2018,"          62.50","          63.00","          60.25","          60.70","          60.70","        1846","        9073.20","    22456000"
25-Jun-2018,"          65.30","          65.90","          62.25","          62.80","          62.80","        1229","        6228.69","    14600000"
22-Jun-2018,"          65.65","          66.35","          63.40","          64.65","          64.65","         772","        3993.46","     8936000"
21-Jun-2018,"          67.00","          67.95","          65.05","          65.75","          65.75","         360","        1911.87","     5832000"
20-Jun-2018,"          69.80","          69.80","          67.35","          67.55","          67.55","         449","        2447.35","     4544000"
19-Jun-2018,"          68.40","          70.40","          68.25","          69.75","          69.75","         220","        1227.23","     2520000"
18-Jun-2018,"          69.20","          69.30","          68.25","          69.15","          69.15","         146","         801.98","     1576000"
15-Jun-2018,"          72.30","          72.30","          69.05","          69.80","          69.80","         141","         787.84","      928000"
14-Jun-2018,"          72.75","          74.05","          72.30","          72.40","          72.40","          28","         163.50","      464000"
13-Jun-2018,"          72.80","          72.80","          71.20","          71.40","          71.40","          20","         115.30","      472000"
12-Jun-2018,"          71.90","          74.05","          71.90","          73.95","          73.95","          33","         194.37","      408000"
11-Jun-2018,"          72.50","          72.80","          71.50","          71.60","          71.60","          12","          69.08","      384000"
08-Jun-2018,"          72.75","          73.80","          72.75","          73.80","          73.80","           3","          17.59","      360000"
07-Jun-2018,"          73.00","          74.30","          72.65","          74.30","          74.30","          12","          70.06","      368000"
06-Jun-2018,"          69.10","          72.60","          69.10","          72.60","          72.50","          10","          57.08","      328000"
05-Jun-2018,"          69.25","          69.25","          68.20","          69.20","          69.20","          12","          65.94","      320000"
04-Jun-2018,"          69.50","          70.20","          69.00","          69.35","          69.35","          11","          61.25","      296000"
01-Jun-2018,"          71.15","          71.15","          70.20","          70.30","          70.90","           7","          39.58","      264000"
31-May-2018,"          71.70","          71.90","          70.85","          71.00","          71.00","          13","          74.44","      232000"
