Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         376.00","         393.75","         367.15","         390.40","         390.40","        6862","       21022.78","     3806400"
27-Jun-2018,"         390.00","         391.20","         370.00","         374.80","         374.80","        2290","        6915.37","     1843200"
26-Jun-2018,"         391.80","         396.00","         386.25","         387.50","         387.50","        1189","        3707.36","     1184800"
25-Jun-2018,"         396.80","         406.00","         394.00","         395.65","         395.65","         736","        2359.13","      785600"
22-Jun-2018,"         401.95","         404.00","         385.70","         397.85","         397.85","         560","        1769.46","      492800"
21-Jun-2018,"         412.15","         412.15","         392.20","         395.70","         395.70","         386","        1238.62","      388800"
20-Jun-2018,"         419.00","         423.30","         412.30","         414.25","         414.25","         142","         473.44","      248800"
19-Jun-2018,"         414.90","         421.95","         410.05","         413.95","         413.95","         233","         776.32","      224000"
18-Jun-2018,"         393.40","         414.95","         393.10","         406.85","         406.85","         283","         921.12","      218400"
15-Jun-2018,"         373.30","         399.90","         370.80","         394.40","         394.40","         406","        1253.48","      215200"
14-Jun-2018,"         362.05","         374.00","         355.45","         370.70","         370.70","         238","         694.24","      203200"
13-Jun-2018,"         371.60","         374.75","         360.00","         361.65","         361.65","         140","         412.05","      181600"
12-Jun-2018,"         371.65","         371.65","         353.60","         367.15","         367.15","         291","         844.13","      164000"
11-Jun-2018,"         370.05","         372.20","         349.20","         352.00","         352.00","         240","         696.12","      119200"
08-Jun-2018,"         334.85","         389.85","         334.85","         360.70","         360.70","         198","         586.49","       56000"
07-Jun-2018,"         358.15","         362.90","         344.85","         351.30","         351.30","          61","         173.12","       46400"
06-Jun-2018,"         358.00","         364.00","         353.10","         360.05","         360.05","          25","          72.10","       20000"
05-Jun-2018,"         366.00","         368.00","         358.05","         368.00","         368.00","          22","          64.07","       16000"
04-Jun-2018,"         384.30","         386.90","         373.20","         374.60","         374.60","          19","          57.75","       12800"
01-Jun-2018,"         407.00","         407.00","         388.00","         388.00","         388.00","           4","          12.75","       10400"
31-May-2018,"         410.00","         410.00","         403.85","         407.00","         407.00","           5","          16.28","        9600"
