Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         926.05","         934.85","         883.85","         889.50","         889.50","        5971","       29911.34","     6014250"
27-Jun-2018,"         956.80","         962.00","         926.30","         933.10","         933.10","        3984","       20669.76","     4096950"
26-Jun-2018,"         956.10","         972.45","         949.10","         965.45","         965.45","        1629","        8635.11","     2788500"
25-Jun-2018,"         975.00","         978.00","         958.80","         961.25","         961.25","        2273","       12123.52","     2131800"
22-Jun-2018,"         961.25","         980.00","         954.00","         975.50","         975.50","        1027","        5480.23","     1075800"
21-Jun-2018,"         962.90","         970.40","         957.30","         961.00","         961.00","         467","        2474.19","      666050"
20-Jun-2018,"         945.95","         961.80","         940.15","         953.85","         953.85","         509","        2659.05","      585200"
19-Jun-2018,"         972.60","         973.50","         942.05","         945.50","         945.50","         387","        2034.90","      436150"
18-Jun-2018,"         997.00","         997.00","         983.10","         986.10","         986.10","         177","         963.91","      359150"
15-Jun-2018,"        1010.00","        1011.15","         998.35","        1001.20","        1001.20","         537","        2972.48","      299750"
14-Jun-2018,"        1007.85","        1011.25","         999.00","        1008.30","        1008.30","          36","         199.03","       50600"
13-Jun-2018,"        1010.75","        1018.00","        1006.00","        1006.85","        1006.85","          39","         217.37","       48400"
12-Jun-2018,"        1013.05","        1013.10","        1005.00","        1005.05","        1005.05","          27","         149.79","       44000"
11-Jun-2018,"        1012.15","        1018.95","        1004.50","        1010.10","        1010.10","          36","         200.19","       40700"
08-Jun-2018,"        1009.10","        1013.40","        1007.90","        1009.10","        1009.10","           8","          44.44","       40150"
07-Jun-2018,"        1018.00","        1018.00","        1018.00","        1018.00","        1020.65","           7","          39.23","       40700"
06-Jun-2018,"         995.10","        1021.20","         985.80","        1016.45","        1016.45","          30","         165.52","       39050"
05-Jun-2018,"        1006.10","        1006.10","         983.00","         991.85","         991.85","          23","         125.87","       35750"
04-Jun-2018,"        1045.35","        1045.35","        1012.20","        1017.00","        1017.00","          12","          67.87","       29700"
01-Jun-2018,"        1038.35","        1054.80","        1034.00","        1037.65","        1037.65","          24","         137.95","       26950"
31-May-2018,"        1037.45","        1037.45","        1028.00","        1030.25","        1030.25","          11","          62.49","       23650"
