Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         860.65","         862.70","         827.55","         831.60","         831.60","        4198","       38935.89","     4477000"
27-Jun-2018,"         884.65","         887.20","         856.35","         860.50","         860.50","        1849","       17646.00","     2514600"
26-Jun-2018,"         882.00","         890.50","         880.00","         887.70","         887.70","        1132","       11036.45","     1743500"
25-Jun-2018,"         900.00","         900.00","         875.40","         881.75","         881.75","         825","        8024.75","     1019700"
22-Jun-2018,"         892.00","         902.30","         878.55","         900.00","         900.00","         431","        4217.07","      457600"
21-Jun-2018,"         909.00","         910.95","         892.00","         894.85","         894.85","         253","        2499.30","      326700"
20-Jun-2018,"         905.00","         916.00","         901.00","         913.35","         913.35","         140","        1400.96","      213400"
19-Jun-2018,"         910.65","         915.00","         898.00","         900.05","         900.05","         123","        1224.94","      160600"
18-Jun-2018,"         917.15","         929.90","         911.50","         914.95","         914.95","          33","         333.19","      126500"
15-Jun-2018,"         931.95","         934.15","         916.50","         923.55","         923.55","          76","         772.71","      115500"
14-Jun-2018,"         917.60","         938.00","         917.60","         935.55","         935.55","          41","         418.59","      111100"
13-Jun-2018,"         937.50","         937.55","         921.65","         923.05","         923.05","          34","         346.95","      102300"
12-Jun-2018,"         928.90","         933.00","         924.80","         933.00","         933.00","          21","         214.70","       93500"
11-Jun-2018,"         933.00","         933.00","         921.10","         925.30","         925.30","          26","         265.70","       89100"
08-Jun-2018,"         921.40","         927.00","         918.85","         925.15","         925.15","          14","         142.03","       81400"
07-Jun-2018,"         912.70","         927.25","         911.95","         923.50","         923.50","          31","         314.49","       82500"
06-Jun-2018,"         905.95","         912.00","         901.25","         905.00","         905.00","          19","         189.72","       78100"
05-Jun-2018,"         890.30","         913.05","         885.00","         900.20","         900.20","          72","         711.74","       74800"
04-Jun-2018,"         936.65","         937.40","         897.15","         899.85","         899.85","          33","         332.28","       52800"
01-Jun-2018,"         955.70","         965.00","         939.10","         943.10","         943.10","          66","         690.74","       42900"
31-May-2018,"         945.00","         950.85","         922.00","         934.65","         943.45","          25","         257.89","       22000"
