Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"        1279.85","        1299.50","        1279.30","        1283.30","        1283.30","       21655","      167425.33","    27859800"
27-Jun-2018,"        1284.95","        1293.45","        1267.05","        1273.40","        1273.40","       15168","      116839.11","    20969400"
26-Jun-2018,"        1265.25","        1284.65","        1265.25","        1280.00","        1280.00","       11141","       85413.22","    14073000"
25-Jun-2018,"        1255.10","        1278.00","        1253.40","        1275.05","        1275.05","        8203","       62623.16","     8208600"
22-Jun-2018,"        1246.30","        1256.85","        1244.95","        1252.05","        1252.05","        2040","       15324.47","     4309800"
21-Jun-2018,"        1246.95","        1257.25","        1240.60","        1245.10","        1245.10","        2110","       15810.37","     3444000"
20-Jun-2018,"        1248.00","        1252.60","        1241.00","        1245.95","        1245.95","        1843","       13780.77","     2428200"
19-Jun-2018,"        1260.20","        1260.20","        1241.50","        1244.55","        1244.55","        1427","       10666.20","     1653600"
18-Jun-2018,"        1280.00","        1287.70","        1260.20","        1262.70","        1262.70","        1269","        9647.97","     1074000"
15-Jun-2018,"        1240.25","        1284.30","        1239.75","        1277.35","        1277.35","         652","        4943.93","     1062600"
14-Jun-2018,"        1247.00","        1255.55","        1239.95","        1242.05","        1242.05","         215","        1606.72","      922200"
13-Jun-2018,"        1245.00","        1258.50","        1243.65","        1250.85","        1250.85","         214","        1605.79","      880200"
12-Jun-2018,"        1233.00","        1245.00","        1228.10","        1236.40","        1236.40","         260","        1929.91","      862800"
11-Jun-2018,"        1239.00","        1243.00","        1228.00","        1235.75","        1235.75","         162","        1201.63","      793200"
08-Jun-2018,"        1233.50","        1237.00","        1227.00","        1232.40","        1232.40","        1038","        7675.15","      757200"
07-Jun-2018,"        1221.10","        1235.40","        1220.00","        1228.35","        1228.35","         120","         883.94","      168000"
06-Jun-2018,"        1201.20","        1217.00","        1201.20","        1216.30","        1216.30","          73","         530.84","      169800"
05-Jun-2018,"        1213.30","        1214.00","        1197.85","        1200.55","        1200.55","         109","         787.85","      168600"
04-Jun-2018,"        1195.50","        1214.40","        1195.15","        1211.50","        1211.50","         189","        1371.47","      150600"
01-Jun-2018,"        1219.00","        1223.50","        1199.30","        1200.15","        1200.15","          75","         544.00","       98400"
31-May-2018,"        1196.05","        1217.00","        1196.00","        1212.10","        1212.10","          77","         558.03","       93600"
