Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"         639.05","         656.00","         637.05","         640.00","         640.00","        4623","       44779.56","    25947000"
27-Jun-2018,"         647.05","         655.00","         638.00","         650.00","         650.00","       14878","      144430.09","    22554000"
26-Jun-2018,"         639.80","         653.90","         637.20","         648.10","         648.10","         641","        6197.06","     2337000"
25-Jun-2018,"         650.00","         655.00","         637.30","         640.70","         640.70","         853","        8281.92","     1627500"
22-Jun-2018,"         636.85","         646.50","         630.45","         646.15","         646.15","         414","        3936.45","      657000"
21-Jun-2018,"         637.30","         649.00","         635.90","         640.35","         640.35","          28","         269.18","      165000"
20-Jun-2018,"         619.15","         619.15","         619.15","         637.80","         637.80","          13","         123.86","      159000"
19-Jun-2018,"         624.60","         624.60","         616.00","         617.30","         617.30","           5","          46.42","      150000"
18-Jun-2018,"         635.00","         635.00","         635.00","         625.90","         625.90","           5","          47.08","      151500"
15-Jun-2018,"         632.05","         632.05","         622.10","         631.80","         631.80","          12","         112.76","      151500"
14-Jun-2018,"         633.65","         633.65","         629.00","         632.20","         632.20","          15","         141.87","      156000"
13-Jun-2018,"         630.00","         645.45","         630.00","         633.25","         633.25","          34","         324.34","      162000"
12-Jun-2018,"         628.00","         628.80","         627.30","         625.05","         625.05","           7","          65.84","      168000"
11-Jun-2018,"         629.30","         630.90","         621.75","         623.35","         623.35","          23","         215.57","      169500"
08-Jun-2018,"         619.30","         625.80","         618.50","         625.80","         625.80","          19","         177.36","      177000"
07-Jun-2018,"         614.15","         617.75","         611.60","         618.50","         618.50","          17","         156.79","      180000"
06-Jun-2018,"         605.00","         605.00","         605.00","         605.45","         605.45","           3","          27.24","      183000"
05-Jun-2018,"         606.35","         615.95","         584.60","         608.95","         608.95","         304","        2738.65","      184500"
04-Jun-2018,"         615.00","         615.95","         601.00","         605.05","         605.05","          52","         475.68","       61500"
01-Jun-2018,"         622.00","         622.95","         610.50","         614.00","         617.00","          30","         278.64","       40500"
31-May-2018,"         625.60","         635.90","         625.60","         635.90","         620.40","           2","          18.92","        4500"
