Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
28-Jun-2018,"          14.95","          16.20","          14.30","          15.80","          15.80","        4357","       22512.23","   181594000"
27-Jun-2018,"          16.80","          16.90","          14.90","          15.10","          15.10","        2281","       12229.17","   117776000"
26-Jun-2018,"          17.80","          17.85","          16.65","          17.10","          17.10","        1280","        7421.91","    83742000"
25-Jun-2018,"          17.60","          17.90","          17.40","          17.65","          17.65","         663","        3989.25","    49504000"
22-Jun-2018,"          17.05","          17.65","          16.90","          17.45","          17.45","         207","        1194.13","    30430000"
21-Jun-2018,"          16.75","          17.45","          16.75","          17.10","          17.10","         595","        3454.55","    24174000"
20-Jun-2018,"          16.70","          17.75","          16.65","          17.05","          17.05","         350","        2046.07","    14552000"
19-Jun-2018,"          15.25","          17.20","          14.65","          17.00","          17.00","          74","         404.38","     5882000"
18-Jun-2018,"          14.40","          15.95","          14.00","          15.55","          15.55","          71","         373.24","     5100000"
15-Jun-2018,"          15.00","          15.00","          14.40","          14.50","          14.50","          22","         109.16","     3094000"
14-Jun-2018,"          15.30","          15.50","          15.00","          15.10","          15.10","          11","          57.02","     2686000"
13-Jun-2018,"          14.80","          14.80","          14.40","          14.45","          14.45","          17","          83.98","     2516000"
12-Jun-2018,"          14.70","          14.80","          14.65","          14.65","          14.65","           9","          45.00","     2278000"
11-Jun-2018,"           0.00","           0.00","           0.00","          14.65","          15.05","           1","           5.20","     2006000"
08-Jun-2018,"           0.00","           0.00","           0.00","          14.65","          15.40","           0","           0.00","     1972000"
07-Jun-2018,"          14.55","          14.85","          14.55","          14.65","          14.80","          13","          65.03","     1972000"
06-Jun-2018,"          14.05","          14.35","          14.05","          14.30","          14.30","           4","          19.36","     1836000"
05-Jun-2018,"          14.40","          14.40","          14.10","          14.20","          13.95","           5","          24.19","     1802000"
04-Jun-2018,"          14.65","          14.65","          14.60","          14.60","          14.40","          13","          64.65","     1768000"
01-Jun-2018,"          15.50","          15.50","          14.55","          14.75","          14.75","          34","         171.04","     1360000"
31-May-2018,"           0.00","           0.00","           0.00","          16.10","          15.35","           0","           0.00","      646000"
