Date," Symbol"," Series"," Open Price"," High Price"," Low Price"," Last Traded Price "," Close Price"," Total Traded Quantity"," Turnover (in Lakhs)"
29-Nov-2019," IBULHSGFIN"," EQ"," 354.45"," 376.70"," 268.10","         290.00"," 290.50"," 173409205"," 581628.63"
28-Nov-2019," IBULHSGFIN"," EQ"," 274.50"," 347.80"," 272.20","         341.40"," 334.75"," 168963840"," 518984.26"
27-Nov-2019," IBULHSGFIN"," EQ"," 265.10"," 270.70"," 259.10","         268.20"," 268.15"," 34033191"," 90410.28"
26-Nov-2019," IBULHSGFIN"," EQ"," 267.95"," 281.55"," 256.60","         261.00"," 259.05"," 96013905"," 255625.10"
25-Nov-2019," IBULHSGFIN"," EQ"," 234.00"," 266.00"," 233.20","         265.50"," 259.45"," 56913283"," 141461.95"
22-Nov-2019," IBULHSGFIN"," EQ"," 236.50"," 244.90"," 231.40","         234.55"," 237.35"," 58500860"," 139782.95"
21-Nov-2019," IBULHSGFIN"," EQ"," 209.50"," 235.30"," 204.55","         232.70"," 231.55"," 53888172"," 119439.28"
20-Nov-2019," IBULHSGFIN"," EQ"," 214.00"," 216.00"," 206.60","         207.50"," 208.20"," 22849941"," 48202.80"
19-Nov-2019," IBULHSGFIN"," EQ"," 210.20"," 218.00"," 210.05","         213.00"," 212.70"," 28626369"," 61184.04"
18-Nov-2019," IBULHSGFIN"," EQ"," 205.00"," 215.70"," 200.50","         207.45"," 208.70"," 41305424"," 86163.23"
15-Nov-2019," IBULHSGFIN"," EQ"," 212.40"," 218.85"," 207.50","         210.55"," 210.30"," 35716132"," 75905.98"
14-Nov-2019," IBULHSGFIN"," EQ"," 222.50"," 223.85"," 208.10","         210.45"," 211.35"," 45073367"," 96643.56"
13-Nov-2019," IBULHSGFIN"," EQ"," 241.00"," 245.60"," 215.20","         218.10"," 218.25"," 47625825"," 109422.34"
11-Nov-2019," IBULHSGFIN"," EQ"," 243.00"," 255.60"," 236.35","         238.55"," 238.55"," 59535881"," 147189.48"
08-Nov-2019," IBULHSGFIN"," EQ"," 237.00"," 260.00"," 228.35","         242.10"," 241.65"," 77850817"," 190713.30"
07-Nov-2019," IBULHSGFIN"," EQ"," 230.00"," 262.40"," 229.30","         238.30"," 238.35"," 94317381"," 227863.07"
06-Nov-2019," IBULHSGFIN"," EQ"," 227.30"," 238.60"," 216.10","         216.95"," 219.40"," 47692066"," 107985.73"
05-Nov-2019," IBULHSGFIN"," EQ"," 218.80"," 232.65"," 217.70","         223.90"," 225.05"," 47637319"," 107561.34"
04-Nov-2019," IBULHSGFIN"," EQ"," 218.60"," 228.80"," 214.50","         217.95"," 218.80"," 42777294"," 94889.48"
01-Nov-2019," IBULHSGFIN"," EQ"," 208.70"," 236.40"," 207.50","         215.95"," 218.60"," 60257905"," 132826.64"
31-Oct-2019," IBULHSGFIN"," EQ"," 216.15"," 220.00"," 204.05","         205.40"," 206.65"," 48717825"," 103008.05"
30-Oct-2019," IBULHSGFIN"," EQ"," 217.80"," 229.25"," 204.05","         213.75"," 214.25"," 58184693"," 126402.05"
29-Oct-2019," IBULHSGFIN"," EQ"," 189.25"," 233.80"," 186.05","         215.30"," 218.70"," 63766001"," 136966.20"
27-Oct-2019," IBULHSGFIN"," EQ"," 191.50"," 192.40"," 187.50","         189.00"," 189.15"," 4020413"," 7632.93"
