















		 <div class="historic-bar" style="width:542px; margin-bottom:5px;">
			<span class="download-data-link"><a download target"_blank" style='cursor:pointer'  >Download file in csv format</a></span>
		</div>
		<div id='csvContentDiv' style='display:none;'>"Date","Symbol","Series","Open Price","High Price","Low Price","Last Traded Price ","Close Price","Total Traded Quantity","Turnover (in Lakhs)":"29-Nov-2019","INDUSINDBK","EQ","1,556.00","1,581.60","1,552.05","       1569.00","1,569.10","58,52,032","91,749.16":"28-Nov-2019","INDUSINDBK","EQ","1,526.00","1,575.80","1,520.00","       1564.35","1,568.25","50,80,043","78,482.21":"27-Nov-2019","INDUSINDBK","EQ","1,519.00","1,537.40","1,508.00","       1526.00","1,526.35","41,56,766","63,328.18":"26-Nov-2019","INDUSINDBK","EQ","1,495.00","1,521.50","1,480.50","       1519.75","1,515.90","67,48,616","1,01,742.61":"25-Nov-2019","INDUSINDBK","EQ","1,446.15","1,499.15","1,446.15","       1495.20","1,496.85","30,29,183","44,825.40":"22-Nov-2019","INDUSINDBK","EQ","1,449.95","1,460.80","1,437.00","       1448.95","1,446.15","20,62,280","29,840.95":"21-Nov-2019","INDUSINDBK","EQ","1,480.10","1,502.05","1,437.60","       1448.00","1,446.15","62,29,283","91,161.01":"20-Nov-2019","INDUSINDBK","EQ","1,402.00","1,478.75","1,402.00","       1461.20","1,469.30","73,34,715","1,06,349.66":"19-Nov-2019","INDUSINDBK","EQ","1,382.00","1,409.00","1,374.55","       1395.00","1,392.75","48,80,427","67,852.32":"18-Nov-2019","INDUSINDBK","EQ","1,361.40","1,379.90","1,359.50","       1374.50","1,374.40","20,34,198","27,887.00":"15-Nov-2019","INDUSINDBK","EQ","1,377.10","1,388.20","1,345.70","       1358.00","1,359.00","44,76,838","61,173.90":"14-Nov-2019","INDUSINDBK","EQ","1,399.70","1,399.70","1,353.20","       1373.00","1,375.10","52,79,888","72,409.83":"13-Nov-2019","INDUSINDBK","EQ","1,445.00","1,462.45","1,408.55","       1411.20","1,414.20","45,78,522","65,600.97":"11-Nov-2019","INDUSINDBK","EQ","1,416.00","1,454.90","1,407.40","       1445.00","1,445.05","35,21,409","50,468.34":"08-Nov-2019","INDUSINDBK","EQ","1,367.05","1,453.95","1,355.55","       1422.00","1,422.80","85,06,906","1,20,720.30":"07-Nov-2019","INDUSINDBK","EQ","1,350.00","1,397.85","1,350.00","       1380.00","1,381.90","55,63,949","76,757.95":"06-Nov-2019","INDUSINDBK","EQ","1,321.25","1,353.60","1,310.00","       1344.00","1,343.00","32,14,840","42,942.60":"05-Nov-2019","INDUSINDBK","EQ","1,354.00","1,360.30","1,315.00","       1321.25","1,320.10","26,56,825","35,535.09":"04-Nov-2019","INDUSINDBK","EQ","1,374.95","1,393.90","1,350.00","       1351.90","1,352.30","36,41,707","49,959.01":"01-Nov-2019","INDUSINDBK","EQ","1,328.00","1,385.85","1,316.20","       1379.00","1,379.85","78,03,620","1,06,426.73":"31-Oct-2019","INDUSINDBK","EQ","1,303.95","1,344.00","1,290.00","       1313.25","1,313.20","75,59,742","99,359.55":"30-Oct-2019","INDUSINDBK","EQ","1,315.00","1,323.95","1,282.40","       1294.00","1,297.20","33,33,740","43,490.72":"29-Oct-2019","INDUSINDBK","EQ","1,275.00","1,326.00","1,264.15","       1314.00","1,315.30","42,48,732","55,278.03":"27-Oct-2019","INDUSINDBK","EQ","1,282.00","1,284.00","1,273.55","       1274.00","1,276.65","3,03,126","3,873.23":"25-Oct-2019","INDUSINDBK","EQ","1,288.00","1,288.00","1,260.10","       1271.20","1,272.05","41,41,541","52,662.62":"24-Oct-2019","INDUSINDBK","EQ","1,340.20","1,347.85","1,272.00","       1289.00","1,283.00","68,33,303","88,762.08":"23-Oct-2019","INDUSINDBK","EQ","1,339.00","1,347.95","1,309.65","       1332.50","1,332.60","30,03,881","39,851.44":"22-Oct-2019","INDUSINDBK","EQ","1,340.00","1,357.85","1,320.00","       1341.00","1,341.00","35,77,455","48,081.21":"18-Oct-2019","INDUSINDBK","EQ","1,332.00","1,361.70","1,317.10","       1338.50","1,342.65","56,04,223","75,120.09":"17-Oct-2019","INDUSINDBK","EQ","1,276.00","1,345.00","1,270.00","       1340.00","1,340.10","52,37,964","68,751.26":"16-Oct-2019","INDUSINDBK","EQ","1,274.95","1,285.00","1,265.00","       1275.00","1,274.50","41,18,174","52,516.07":"15-Oct-2019","INDUSINDBK","EQ","1,256.95","1,277.55","1,236.00","       1271.55","1,272.25","46,69,980","58,781.38":"14-Oct-2019","INDUSINDBK","EQ","1,240.00","1,264.90","1,227.90","       1250.45","1,250.60","47,86,662","59,817.77":"11-Oct-2019","INDUSINDBK","EQ","1,235.95","1,253.95","1,191.35","       1227.00","1,223.20","1,29,87,781","1,58,331.58":"10-Oct-2019","INDUSINDBK","EQ","1,310.00","1,321.00","1,220.00","       1229.55","1,228.50","1,39,75,918","1,77,901.50":"09-Oct-2019","INDUSINDBK","EQ","1,241.00","1,319.00","1,235.60","       1309.50","1,308.65","68,65,376","88,042.68":"07-Oct-2019","INDUSINDBK","EQ","1,275.00","1,276.00","1,215.00","       1245.00","1,241.05","52,12,929","64,696.88":"04-Oct-2019","INDUSINDBK","EQ","1,280.00","1,292.95","1,255.25","       1259.00","1,265.30","74,23,301","94,589.11":"03-Oct-2019","INDUSINDBK","EQ","1,295.00","1,309.45","1,220.00","       1258.00","1,255.50","1,34,55,663","1,69,925.29":"01-Oct-2019","INDUSINDBK","EQ","1,397.00","1,410.20","1,188.05","       1306.00","1,298.05","1,38,39,863","1,80,862.88":"30-Sep-2019","INDUSINDBK","EQ","1,475.80","1,475.80","1,346.15","       1390.00","1,383.55","9,439,585","1,31,068.62":"27-Sep-2019","INDUSINDBK","EQ","1,539.60","1,545.00","1,470.85","       1471.80","1,480.80","4,445,539","67,156.45":"26-Sep-2019","INDUSINDBK","EQ","1,507.00","1,554.75","1,507.00","       1544.20","1,548.00","70,17,228","1,07,995.59":"25-Sep-2019","INDUSINDBK","EQ","1,509.00","1,521.05","1,492.55","       1506.00","1,503.90","51,58,518","77,919.27":"24-Sep-2019","INDUSINDBK","EQ","1,505.00","1,527.00","1,496.35","       1519.50","1,516.30","51,67,834","78,260.34":"23-Sep-2019","INDUSINDBK","EQ","1,462.00","1,548.15","1,462.00","       1516.00","1,511.55","86,34,884","1,30,893.00":"20-Sep-2019","INDUSINDBK","EQ","1,289.00","1,454.40","1,271.50","       1422.50","1,419.60","1,24,18,793","1,71,058.83":"19-Sep-2019","INDUSINDBK","EQ","1,332.90","1,333.30","1,278.15","       1280.50","1,282.25","46,68,596","60,409.40":"18-Sep-2019","INDUSINDBK","EQ","1,340.00","1,349.00","1,321.80","       1333.45","1,330.40","34,66,276","46,333.96":"17-Sep-2019","INDUSINDBK","EQ","1,376.00","1,384.90","1,325.25","       1334.00","1,332.60","34,18,892","46,415.01":"16-Sep-2019","INDUSINDBK","EQ","1,380.05","1,395.00","1,365.00","       1376.50","1,375.95","24,06,553","33,220.38":"13-Sep-2019","INDUSINDBK","EQ","1,389.00","1,406.70","1,371.00","       1398.40","1,398.60","35,06,741","48,643.88":"12-Sep-2019","INDUSINDBK","EQ","1,379.00","1,412.00","1,375.40","       1389.00","1,390.25","38,47,286","53,711.70":"11-Sep-2019","INDUSINDBK","EQ","1,340.60","1,380.00","1,340.00","       1369.85","1,372.15","29,58,610","40,430.95":"09-Sep-2019","INDUSINDBK","EQ","1,330.00","1,340.95","1,308.00","       1335.00","1,335.00","30,24,923","40,202.32":"06-Sep-2019","INDUSINDBK","EQ","1,321.10","1,340.00","1,311.30","       1330.00","1,331.10","27,44,448","36,402.50":"05-Sep-2019","INDUSINDBK","EQ","1,327.00","1,335.00","1,303.45","       1307.00","1,308.10","38,20,454","50,228.53":"04-Sep-2019","INDUSINDBK","EQ","1,339.00","1,343.95","1,296.55","       1315.40","1,317.60","60,69,299","79,914.46":"03-Sep-2019","INDUSINDBK","EQ","1,380.00","1,387.95","1,335.60","       1343.95","1,343.95","61,69,187","84,401.86":"30-Aug-2019","INDUSINDBK","EQ","1,359.05","1,401.65","1,330.15","       1397.60","1,395.75","52,54,735","71,978.91":"29-Aug-2019","INDUSINDBK","EQ","1,357.00","1,381.00","1,338.00","       1355.00","1,350.55","45,55,489","61,739.55":</div>
	

Date, Symbol, Series, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
29-Nov-2019, INDUSINDBK, EQ, 1556.00, 1581.60, 1552.05,        1569.00, 1569.10, 5852032, 91749.16
28-Nov-2019, INDUSINDBK, EQ, 1526.00, 1575.80, 1520.00,        1564.35, 1568.25, 5080043, 78482.21
27-Nov-2019, INDUSINDBK, EQ, 1519.00, 1537.40, 1508.00,        1526.00, 1526.35, 4156766, 63328.18
26-Nov-2019, INDUSINDBK, EQ, 1495.00, 1521.50, 1480.50,        1519.75, 1515.90, 6748616, 101742.61
25-Nov-2019, INDUSINDBK, EQ, 1446.15, 1499.15, 1446.15,        1495.20, 1496.85, 3029183, 44825.40
22-Nov-2019, INDUSINDBK, EQ, 1449.95, 1460.80, 1437.00,        1448.95, 1446.15, 2062280, 29840.95
21-Nov-2019, INDUSINDBK, EQ, 1480.10, 1502.05, 1437.60,        1448.00, 1446.15, 6229283, 91161.01
20-Nov-2019, INDUSINDBK, EQ, 1402.00, 1478.75, 1402.00,        1461.20, 1469.30, 7334715, 106349.66
19-Nov-2019, INDUSINDBK, EQ, 1382.00, 1409.00, 1374.55,        1395.00, 1392.75, 4880427, 67852.32
18-Nov-2019, INDUSINDBK, EQ, 1361.40, 1379.90, 1359.50,        1374.50, 1374.40, 2034198, 27887.00
15-Nov-2019, INDUSINDBK, EQ, 1377.10, 1388.20, 1345.70,        1358.00, 1359.00, 4476838, 61173.90
14-Nov-2019, INDUSINDBK, EQ, 1399.70, 1399.70, 1353.20,        1373.00, 1375.10, 5279888, 72409.83
13-Nov-2019, INDUSINDBK, EQ, 1445.00, 1462.45, 1408.55,        1411.20, 1414.20, 4578522, 65600.97
11-Nov-2019, INDUSINDBK, EQ, 1416.00, 1454.90, 1407.40,        1445.00, 1445.05, 3521409, 50468.34
08-Nov-2019, INDUSINDBK, EQ, 1367.05, 1453.95, 1355.55,        1422.00, 1422.80, 8506906, 120720.30
07-Nov-2019, INDUSINDBK, EQ, 1350.00, 1397.85, 1350.00,        1380.00, 1381.90, 5563949, 76757.95
06-Nov-2019, INDUSINDBK, EQ, 1321.25, 1353.60, 1310.00,        1344.00, 1343.00, 3214840, 42942.60
05-Nov-2019, INDUSINDBK, EQ, 1354.00, 1360.30, 1315.00,        1321.25, 1320.10, 2656825, 35535.09
04-Nov-2019, INDUSINDBK, EQ, 1374.95, 1393.90, 1350.00,        1351.90, 1352.30, 3641707, 49959.01
01-Nov-2019, INDUSINDBK, EQ, 1328.00, 1385.85, 1316.20,        1379.00, 1379.85, 7803620, 106426.73
31-Oct-2019, INDUSINDBK, EQ, 1303.95, 1344.00, 1290.00,        1313.25, 1313.20, 7559742, 99359.55
30-Oct-2019, INDUSINDBK, EQ, 1315.00, 1323.95, 1282.40,        1294.00, 1297.20, 3333740, 43490.72
29-Oct-2019, INDUSINDBK, EQ, 1275.00, 1326.00, 1264.15,        1314.00, 1315.30, 4248732, 55278.03
27-Oct-2019, INDUSINDBK, EQ, 1282.00, 1284.00, 1273.55,        1274.00, 1276.65, 303126, 3873.23
25-Oct-2019, INDUSINDBK, EQ, 1288.00, 1288.00, 1260.10,        1271.20, 1272.05, 4141541, 52662.62
24-Oct-2019, INDUSINDBK, EQ, 1340.20, 1347.85, 1272.00,        1289.00, 1283.00, 6833303, 88762.08
23-Oct-2019, INDUSINDBK, EQ, 1339.00, 1347.95, 1309.65,        1332.50, 1332.60, 3003881, 39851.44
22-Oct-2019, INDUSINDBK, EQ, 1340.00, 1357.85, 1320.00,        1341.00, 1341.00, 3577455, 48081.21
18-Oct-2019, INDUSINDBK, EQ, 1332.00, 1361.70, 1317.10,        1338.50, 1342.65, 5604223, 75120.09
17-Oct-2019, INDUSINDBK, EQ, 1276.00, 1345.00, 1270.00,        1340.00, 1340.10, 5237964, 68751.26
16-Oct-2019, INDUSINDBK, EQ, 1274.95, 1285.00, 1265.00,        1275.00, 1274.50, 4118174, 52516.07
15-Oct-2019, INDUSINDBK, EQ, 1256.95, 1277.55, 1236.00,        1271.55, 1272.25, 4669980, 58781.38
14-Oct-2019, INDUSINDBK, EQ, 1240.00, 1264.90, 1227.90,        1250.45, 1250.60, 4786662, 59817.77
11-Oct-2019, INDUSINDBK, EQ, 1235.95, 1253.95, 1191.35,        1227.00, 1223.20, 12987781, 158331.58
10-Oct-2019, INDUSINDBK, EQ, 1310.00, 1321.00, 1220.00,        1229.55, 1228.50, 13975918, 177901.50
09-Oct-2019, INDUSINDBK, EQ, 1241.00, 1319.00, 1235.60,        1309.50, 1308.65, 6865376, 88042.68
07-Oct-2019, INDUSINDBK, EQ, 1275.00, 1276.00, 1215.00,        1245.00, 1241.05, 5212929, 64696.88
04-Oct-2019, INDUSINDBK, EQ, 1280.00, 1292.95, 1255.25,        1259.00, 1265.30, 7423301, 94589.11
03-Oct-2019, INDUSINDBK, EQ, 1295.00, 1309.45, 1220.00,        1258.00, 1255.50, 13455663, 169925.29
01-Oct-2019, INDUSINDBK, EQ, 1397.00, 1410.20, 1188.05,        1306.00, 1298.05, 13839863, 180862.88
30-Sep-2019, INDUSINDBK, EQ, 1475.80, 1475.80, 1346.15,        1390.00, 1383.55, 9439585, 131068.62
27-Sep-2019, INDUSINDBK, EQ, 1539.60, 1545.00, 1470.85,        1471.80, 1480.80, 4445539, 67156.45
26-Sep-2019, INDUSINDBK, EQ, 1507.00, 1554.75, 1507.00,        1544.20, 1548.00, 7017228, 107995.59
25-Sep-2019, INDUSINDBK, EQ, 1509.00, 1521.05, 1492.55,        1506.00, 1503.90, 5158518, 77919.27
24-Sep-2019, INDUSINDBK, EQ, 1505.00, 1527.00, 1496.35,        1519.50, 1516.30, 5167834, 78260.34
23-Sep-2019, INDUSINDBK, EQ, 1462.00, 1548.15, 1462.00,        1516.00, 1511.55, 8634884, 130893.00
20-Sep-2019, INDUSINDBK, EQ, 1289.00, 1454.40, 1271.50,        1422.50, 1419.60, 12418793, 171058.83
19-Sep-2019, INDUSINDBK, EQ, 1332.90, 1333.30, 1278.15,        1280.50, 1282.25, 4668596, 60409.40
18-Sep-2019, INDUSINDBK, EQ, 1340.00, 1349.00, 1321.80,        1333.45, 1330.40, 3466276, 46333.96
17-Sep-2019, INDUSINDBK, EQ, 1376.00, 1384.90, 1325.25,        1334.00, 1332.60, 3418892, 46415.01
16-Sep-2019, INDUSINDBK, EQ, 1380.05, 1395.00, 1365.00,        1376.50, 1375.95, 2406553, 33220.38
13-Sep-2019, INDUSINDBK, EQ, 1389.00, 1406.70, 1371.00,        1398.40, 1398.60, 3506741, 48643.88
12-Sep-2019, INDUSINDBK, EQ, 1379.00, 1412.00, 1375.40,        1389.00, 1390.25, 3847286, 53711.70
11-Sep-2019, INDUSINDBK, EQ, 1340.60, 1380.00, 1340.00,        1369.85, 1372.15, 2958610, 40430.95
09-Sep-2019, INDUSINDBK, EQ, 1330.00, 1340.95, 1308.00,        1335.00, 1335.00, 3024923, 40202.32
06-Sep-2019, INDUSINDBK, EQ, 1321.10, 1340.00, 1311.30,        1330.00, 1331.10, 2744448, 36402.50
05-Sep-2019, INDUSINDBK, EQ, 1327.00, 1335.00, 1303.45,        1307.00, 1308.10, 3820454, 50228.53
04-Sep-2019, INDUSINDBK, EQ, 1339.00, 1343.95, 1296.55,        1315.40, 1317.60, 6069299, 79914.46
03-Sep-2019, INDUSINDBK, EQ, 1380.00, 1387.95, 1335.60,        1343.95, 1343.95, 6169187, 84401.86
30-Aug-2019, INDUSINDBK, EQ, 1359.05, 1401.65, 1330.15,        1397.60, 1395.75, 5254735, 71978.91
29-Aug-2019, INDUSINDBK, EQ, 1357.00, 1381.00, 1338.00,        1355.00, 1350.55, 4555489, 61739.55



