Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         168.15","         170.90","         164.95","         170.45","         170.45","        3924","       26383.56","    27952000"
24-Sep-2018,"         168.15","         171.60","         166.45","         168.60","         168.60","        4007","       27193.21","    32772000"
21-Sep-2018,"         170.50","         174.45","         167.55","         168.85","         168.85","        3448","       23563.32","    37632000"
19-Sep-2018,"         170.65","         172.35","         168.50","         169.95","         169.95","        2242","       15303.61","    38016000"
18-Sep-2018,"         173.95","         174.40","         169.55","         170.40","         170.40","        1915","       13163.01","    40016000"
17-Sep-2018,"         174.70","         174.70","         171.30","         172.85","         172.85","        1637","       11299.87","    39824000"
14-Sep-2018,"         170.90","         175.25","         170.90","         174.65","         174.65","        2289","       15877.27","    40016000"
12-Sep-2018,"         167.60","         171.45","         167.40","         170.40","         170.40","        2334","       15797.37","    39452000"
11-Sep-2018,"         168.65","         171.85","         168.65","         169.65","         169.65","        1743","       11860.91","    39356000"
10-Sep-2018,"         168.05","         171.00","         167.85","         169.55","         169.55","        1632","       11077.34","    38480000"
07-Sep-2018,"         167.95","         170.05","         165.85","         169.70","         169.70","        2287","       15391.83","    37664000"
06-Sep-2018,"         166.40","         170.95","         166.00","         168.85","         168.85","        2315","       15642.84","    36468000"
05-Sep-2018,"         167.00","         168.50","         164.90","         166.20","         166.20","        1727","       11503.48","    35596000"
04-Sep-2018,"         167.50","         169.15","         166.20","         166.65","         166.65","        1361","        9124.56","    35468000"
03-Sep-2018,"         175.80","         175.80","         166.40","         167.80","         167.80","        1798","       12091.46","    35628000"
31-Aug-2018,"         167.25","         170.55","         167.25","         169.45","         169.45","        2529","       17142.15","    35772000"
30-Aug-2018,"         164.30","         168.40","         164.25","         167.90","         167.90","        2794","       18573.46","    33648000"
29-Aug-2018,"         164.75","         168.05","         164.55","         164.80","         164.80","        4243","       28215.88","    29048000"
28-Aug-2018,"         166.00","         173.05","         164.80","         167.25","         167.25","        3709","       24968.72","    15376000"
