Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         695.05","         697.90","         685.80","         695.80","         695.80","         873","        4231.50","      851200"
24-Sep-2018,"         685.05","         701.00","         681.50","         694.15","         694.15","        1008","        4904.86","      891800"
21-Sep-2018,"         735.90","         735.90","         676.75","         687.15","         687.15","        1195","        5924.88","      839300"
19-Sep-2018,"         724.05","         733.70","         722.70","         727.00","         727.00","         698","        3555.60","      858900"
18-Sep-2018,"         740.10","         740.10","         714.40","         723.00","         723.00","        1488","        7570.57","      863800"
17-Sep-2018,"         752.05","         754.00","         737.05","         740.10","         740.10","        1449","        7555.27","      945000"
14-Sep-2018,"         781.00","         785.00","         753.10","         758.90","         758.90","        1965","       10505.90","      924000"
12-Sep-2018,"         744.50","         784.75","         744.50","         781.55","         781.55","        2217","       11869.59","      810600"
11-Sep-2018,"         759.00","         769.70","         747.00","         754.10","         754.10","        2354","       12495.78","      784700"
10-Sep-2018,"         760.10","         767.60","         742.70","         746.25","         746.25","         933","        4908.70","      793800"
07-Sep-2018,"         767.70","         775.95","         756.45","         766.45","         766.45","        1294","        6932.81","      791000"
06-Sep-2018,"         746.00","         807.35","         745.75","         778.30","         778.30","        3194","       17550.52","      821800"
05-Sep-2018,"         719.00","         753.20","         719.00","         749.70","         749.70","         815","        4239.90","      677600"
04-Sep-2018,"         762.30","         767.55","         738.90","         744.00","         744.00","        1085","        5739.26","      695800"
03-Sep-2018,"         772.45","         781.35","         759.45","         764.45","         764.45","         850","        4578.00","      737100"
31-Aug-2018,"         778.35","         792.10","         772.00","         775.05","         775.05","         824","        4516.86","      671300"
30-Aug-2018,"         778.10","         784.50","         775.50","         782.45","         782.45","         823","        4493.42","      616000"
29-Aug-2018,"         763.65","         791.25","         763.65","         781.05","         781.05","         482","        2632.36","      327600"
28-Aug-2018,"         776.00","         795.80","         769.50","         785.15","         785.15","         478","        2632.82","      228200"
