Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"          11.65","          12.15","          10.60","          11.25","          11.25","        1114","        2280.76","    12600000"
24-Sep-2018,"          12.10","          12.35","          11.20","          11.70","          11.70","        2114","        4425.95","    18990000"
21-Sep-2018,"          14.10","          14.10","          11.20","          12.15","          12.15","        1528","        3519.82","    34542000"
19-Sep-2018,"          14.30","          14.40","          13.40","          13.95","          13.95","        1115","        2782.95","    34020000"
18-Sep-2018,"          14.95","          15.30","          14.05","          14.20","          14.20","         942","        2463.26","    35964000"
17-Sep-2018,"          14.30","          15.65","          14.30","          15.35","          15.35","        1266","        3436.25","    37098000"
14-Sep-2018,"          14.70","          14.75","          14.55","          14.70","          14.70","         698","        1840.68","    35496000"
12-Sep-2018,"          14.40","          14.75","          14.05","          14.40","          14.40","        1983","        5129.75","    35370000"
11-Sep-2018,"          15.10","          15.10","          14.35","          14.45","          14.45","         387","        1023.36","    33966000"
10-Sep-2018,"          15.00","          15.00","          14.75","          14.85","          14.85","         327","         874.02","    34560000"
07-Sep-2018,"          14.95","          15.20","          14.75","          15.05","          15.05","         481","        1294.94","    34596000"
06-Sep-2018,"          14.85","          15.05","          14.45","          14.85","          14.85","        1321","        3516.55","    32994000"
05-Sep-2018,"          14.55","          15.00","          14.25","          14.60","          14.60","        1924","        5076.02","    35046000"
04-Sep-2018,"          15.25","          15.45","          14.50","          14.75","          14.75","        1779","        4797.36","    36252000"
03-Sep-2018,"          14.20","          15.50","          13.95","          15.05","          15.05","        1541","        4158.86","    37998000"
31-Aug-2018,"          14.35","          14.65","          13.80","          14.30","          14.30","        1180","        3000.51","    36666000"
30-Aug-2018,"          14.75","          15.15","          14.40","          14.75","          14.75","        1219","        3232.10","    35046000"
29-Aug-2018,"          14.45","          15.00","          14.30","          14.80","          14.80","         783","        2077.50","    30564000"
28-Aug-2018,"          14.55","          15.20","          14.00","          14.60","          14.60","         990","        2589.97","    23922000"
