Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"          74.60","          77.50","          73.40","          75.30","          75.30","        2560","       17410.90","    19404000"
24-Sep-2018,"          79.10","          79.10","          75.15","          75.90","          75.90","        1756","       12171.41","    29952000"
21-Sep-2018,"          80.95","          81.90","          74.10","          79.70","          79.70","        1568","       11193.03","    35064000"
19-Sep-2018,"          80.40","          80.95","          77.10","          80.40","          80.40","        1957","       13917.82","    36270000"
18-Sep-2018,"          82.60","          83.70","          79.95","          80.25","          80.25","         963","        7075.12","    37431000"
17-Sep-2018,"          83.85","          84.95","          82.80","          83.40","          83.40","         953","        7184.24","    37251000"
14-Sep-2018,"          87.50","          88.30","          84.60","          85.55","          85.55","        1564","       12106.17","    36621000"
12-Sep-2018,"          82.35","          87.30","          80.10","          86.90","          86.90","        1440","       10902.93","    36630000"
11-Sep-2018,"          85.00","          85.40","          81.40","          82.00","          82.00","         645","        4823.90","    37674000"
10-Sep-2018,"          87.05","          87.55","          84.20","          84.80","          84.80","         711","        5478.38","    37854000"
07-Sep-2018,"          84.85","          88.45","          84.85","          86.90","          86.90","        1598","       12496.78","    37737000"
06-Sep-2018,"          84.60","          86.20","          83.30","          85.35","          85.35","         900","        6875.47","    37305000"
05-Sep-2018,"          81.20","          85.15","          81.15","          84.80","          84.80","        1407","       10548.00","    37674000"
04-Sep-2018,"          85.80","          86.45","          81.40","          82.20","          82.20","        1763","       13274.40","    37935000"
03-Sep-2018,"          85.15","          88.85","          84.80","          86.20","          86.20","        1653","       12953.52","    38214000"
31-Aug-2018,"          86.20","          86.25","          83.75","          85.00","          85.00","         731","        5586.89","    37647000"
30-Aug-2018,"          82.70","          85.80","          82.70","          85.25","          85.25","        2411","       18324.66","    37917000"
29-Aug-2018,"          78.95","          83.50","          78.95","          82.45","          82.45","        1017","        7497.51","    27477000"
28-Aug-2018,"          76.75","          79.85","          76.65","          79.15","          79.15","         915","        6435.68","    22077000"
