Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"          79.00","          80.80","          76.80","          79.75","          79.75","        3499","       22119.00","    31792000"
24-Sep-2018,"          83.95","          85.50","          78.40","          79.60","          79.60","        3965","       25702.37","    40048000"
21-Sep-2018,"          90.10","          90.40","          80.05","          84.80","          84.80","        3110","       21437.39","    45976000"
19-Sep-2018,"          88.75","          90.90","          87.55","          88.90","          88.90","        1870","       13366.08","    48296000"
18-Sep-2018,"          92.15","          92.60","          88.30","          88.85","          88.85","        1332","        9611.65","    49896000"
17-Sep-2018,"          89.10","          93.00","          87.85","          91.95","          91.95","        2489","       18116.49","    50040000"
14-Sep-2018,"          89.10","          91.15","          88.75","          90.20","          90.20","        1460","       10524.42","    50176000"
12-Sep-2018,"          88.70","          88.95","          85.85","          88.20","          88.20","        2022","       14133.08","    50552000"
11-Sep-2018,"          92.40","          92.90","          88.25","          88.65","          88.65","        1722","       12477.92","    50432000"
10-Sep-2018,"          92.55","          94.50","          91.30","          91.80","          91.80","        1356","       10061.08","    51368000"
07-Sep-2018,"          92.75","          94.30","          91.90","          93.55","          93.55","        1577","       11777.06","    51192000"
06-Sep-2018,"          93.30","          94.50","          91.00","          93.20","          93.20","        3240","       24117.53","    51288000"
05-Sep-2018,"          95.80","          95.80","          90.20","          92.50","          92.50","        5017","       37230.45","    50816000"
04-Sep-2018,"         105.00","         105.70","          94.65","          95.95","          95.95","        5725","       45868.05","    49456000"
03-Sep-2018,"         100.05","         106.15","          98.20","         104.40","         104.40","        8301","       68542.62","    49440000"
31-Aug-2018,"          98.50","         100.45","          97.25","          99.50","          99.50","        2269","       17960.61","    45688000"
30-Aug-2018,"          99.20","         100.55","          98.90","          99.15","          99.15","        4512","       35960.06","    45736000"
29-Aug-2018,"          98.30","         100.15","          98.10","          99.20","          99.20","        1756","       13932.47","    24696000"
28-Aug-2018,"          99.60","         100.55","          97.80","          98.40","          98.40","        1406","       11134.24","    17048000"
