Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         331.55","         332.10","         304.05","         319.55","         319.55","       10401","       43172.94","     4332900"
24-Sep-2018,"         343.40","         345.15","         325.00","         329.20","         329.20","        8473","       36802.38","     5749900"
21-Sep-2018,"         392.45","         395.50","         330.10","         344.85","         344.85","       13695","       66344.61","     7625800"
19-Sep-2018,"         433.00","         433.00","         384.00","         388.30","         388.30","       12054","       63058.54","     7898800"
18-Sep-2018,"         451.60","         455.25","         426.55","         429.50","         429.50","        6347","       36163.38","     7842900"
17-Sep-2018,"         447.65","         456.35","         446.00","         449.00","         449.00","        4696","       27549.50","     7914400"
14-Sep-2018,"         444.50","         458.80","         444.00","         453.80","         453.80","        5802","       34176.05","     7699900"
12-Sep-2018,"         450.10","         454.50","         434.10","         442.85","         442.85","        6218","       35747.41","     7564700"
11-Sep-2018,"         459.95","         466.00","         447.30","         449.65","         449.65","        5340","       31729.55","     7681700"
10-Sep-2018,"         460.55","         477.40","         454.30","         456.90","         456.90","        8820","       53433.46","     7762300"
07-Sep-2018,"         462.85","         472.45","         455.35","         465.45","         465.45","        6237","       37743.18","     8109400"
06-Sep-2018,"         474.80","         476.55","         459.15","         463.45","         463.45","       11074","       67359.56","     8334300"
05-Sep-2018,"         444.60","         473.65","         443.10","         471.55","         471.55","       13600","       81226.63","     8214700"
04-Sep-2018,"         464.30","         464.30","         444.25","         446.80","         446.80","        8705","       51278.52","     8914100"
03-Sep-2018,"         466.65","         483.40","         458.65","         465.60","         465.60","       11916","       73312.37","     8778900"
31-Aug-2018,"         457.15","         474.40","         448.35","         471.35","         471.35","       14246","       85584.88","     9236500"
30-Aug-2018,"         431.00","         471.80","         427.65","         458.20","         458.20","       14902","       87645.67","     8782800"
29-Aug-2018,"         415.25","         444.90","         415.00","         433.00","         433.00","        6409","       35866.24","     6799000"
28-Aug-2018,"         416.40","         422.00","         408.50","         416.65","         416.65","        2317","       12521.57","     4576000"
