Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         675.40","         680.55","         627.00","         645.45","         645.45","        3479","       11375.69","     1146500"
24-Sep-2018,"         702.45","         708.05","         673.00","         678.90","         678.90","        2878","        9923.07","     1490000"
21-Sep-2018,"         740.10","         749.00","         691.90","         711.20","         711.20","        3728","       13423.47","     1771000"
19-Sep-2018,"         749.15","         754.20","         732.10","         739.30","         739.30","        3374","       12474.52","     2111000"
18-Sep-2018,"         768.00","         777.40","         736.15","         739.70","         739.70","        2881","       10863.72","     2252000"
17-Sep-2018,"         760.95","         774.00","         750.75","         766.50","         766.50","        2119","        8120.93","     2206000"
14-Sep-2018,"         754.15","         767.15","         747.85","         760.55","         760.55","        2433","        9224.94","     2207500"
12-Sep-2018,"         745.05","         752.00","         724.70","         746.85","         746.85","        3273","       12056.63","     2236000"
11-Sep-2018,"         766.80","         771.95","         745.00","         747.10","         747.10","        2528","        9573.28","     2264000"
10-Sep-2018,"         767.75","         782.00","         752.50","         757.95","         757.95","        1891","        7236.37","     2233000"
07-Sep-2018,"         763.90","         777.60","         762.80","         771.15","         771.15","        2146","        8272.24","     2200500"
06-Sep-2018,"         761.25","         783.60","         756.95","         766.70","         766.70","        3650","       14042.11","     2188000"
05-Sep-2018,"         781.65","         786.20","         743.25","         761.90","         761.90","        7987","       30317.27","     2163500"
04-Sep-2018,"         839.00","         841.85","         781.10","         788.25","         788.25","        4810","       19368.41","     2051000"
03-Sep-2018,"         845.65","         869.00","         835.60","         838.45","         838.45","        4419","       18883.04","     1988000"
31-Aug-2018,"         818.10","         854.00","         818.10","         840.50","         840.50","        5884","       24742.52","     1920500"
30-Aug-2018,"         820.75","         824.80","         810.00","         818.80","         818.80","        2228","        9089.55","     1787000"
29-Aug-2018,"         815.15","         832.00","         812.40","         822.50","         822.50","        1805","        7443.72","     1516500"
28-Aug-2018,"         830.70","         835.00","         815.00","         817.10","         817.10","        1644","        6767.87","     1146000"
