Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         254.45","         266.70","         253.55","         264.55","         264.55","        4755","       19932.44","     9870400"
24-Sep-2018,"         277.00","         277.00","         250.00","         255.00","         255.00","        8411","       34531.32","    12689600"
21-Sep-2018,"         293.95","         294.70","         275.10","         276.35","         276.35","        4754","       21414.80","    13761600"
19-Sep-2018,"         287.95","         293.95","         287.75","         291.85","         291.85","        1966","        9176.21","    14091200"
18-Sep-2018,"         287.70","         289.70","         284.30","         287.40","         287.40","        2000","        9186.62","    14548800"
17-Sep-2018,"         289.25","         292.50","         283.80","         288.40","         288.40","        2410","       11112.50","    14881600"
14-Sep-2018,"         292.00","         296.65","         289.00","         289.70","         289.70","        2080","        9710.94","    14856000"
12-Sep-2018,"         293.95","         295.05","         283.50","         291.15","         291.15","        2839","       13167.61","    14091200"
11-Sep-2018,"         297.70","         299.80","         291.70","         292.80","         292.80","        1574","        7442.66","    13600000"
10-Sep-2018,"         305.90","         306.80","         296.00","         297.55","         297.55","        2567","       12352.25","    13680000"
07-Sep-2018,"         292.35","         309.35","         291.50","         304.40","         304.40","        7290","       35394.58","    13272000"
06-Sep-2018,"         295.55","         297.00","         288.20","         292.70","         292.70","        1876","        8787.80","    13184000"
05-Sep-2018,"         290.95","         296.35","         288.55","         295.20","         295.20","        2684","       12536.67","    12884800"
04-Sep-2018,"         306.25","         306.25","         291.25","         292.35","         292.35","        5281","       24948.19","    13288000"
03-Sep-2018,"         308.00","         310.40","         305.50","         306.50","         306.50","        1451","        7145.33","    12257600"
31-Aug-2018,"         311.80","         314.80","         303.50","         306.55","         306.55","        2750","       13565.82","    12468800"
30-Aug-2018,"         311.60","         314.00","         310.00","         311.70","         311.70","        4060","       20253.75","    12136000"
29-Aug-2018,"         309.95","         314.90","         309.95","         312.25","         312.25","        2881","       14413.41","     8196800"
28-Aug-2018,"         306.45","         313.40","         305.40","         311.10","         311.10","        2770","       13793.27","     5428800"
