Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"        2738.95","        2799.85","        2727.05","        2790.65","        2790.65","        6243","       43387.28","     1931250"
24-Sep-2018,"        2750.10","        2818.00","        2750.10","        2760.35","        2760.35","        4523","       31446.37","     2513750"
21-Sep-2018,"        2849.95","        2849.95","        2688.20","        2806.40","        2806.40","        4655","       32647.50","     2788250"
19-Sep-2018,"        2794.35","        2837.90","        2786.00","        2803.20","        2803.20","        4045","       28465.24","     2968000"
18-Sep-2018,"        2873.70","        2878.00","        2772.55","        2784.10","        2784.10","        4728","       33386.44","     3178250"
17-Sep-2018,"        2879.30","        2887.60","        2850.95","        2869.85","        2869.85","        1873","       13448.64","     3020500"
14-Sep-2018,"        2887.85","        2921.95","        2875.40","        2890.60","        2890.60","        3208","       23225.98","     3005750"
12-Sep-2018,"        2837.30","        2892.80","        2814.30","        2878.30","        2878.30","        4813","       34390.84","     3015500"
11-Sep-2018,"        2882.40","        2895.95","        2830.10","        2838.60","        2838.60","        4015","       28699.60","     2962500"
10-Sep-2018,"        2910.05","        2956.65","        2864.80","        2879.00","        2879.00","        8144","       59317.07","     3004500"
07-Sep-2018,"        2849.90","        2942.65","        2845.00","        2935.30","        2935.30","       14354","      103849.66","     3068500"
06-Sep-2018,"        2784.35","        2818.60","        2777.90","        2791.60","        2791.60","        4784","       33452.51","     3146500"
05-Sep-2018,"        2734.80","        2790.00","        2732.40","        2781.05","        2781.05","        3864","       26705.65","     3191250"
04-Sep-2018,"        2783.75","        2794.90","        2736.00","        2742.05","        2742.05","        4826","       33254.31","     3233750"
03-Sep-2018,"        2739.55","        2827.00","        2739.55","        2780.70","        2780.70","       10327","       72208.91","     3420500"
31-Aug-2018,"        2741.50","        2777.20","        2726.00","        2769.15","        2769.15","        5874","       40420.02","     3503250"
30-Aug-2018,"        2709.75","        2739.20","        2701.25","        2724.90","        2724.90","        8607","       58653.22","     3321250"
29-Aug-2018,"        2704.25","        2717.80","        2696.25","        2706.05","        2706.05","        5227","       35377.49","     2307500"
28-Aug-2018,"        2718.00","        2718.00","        2691.35","        2703.45","        2703.45","        3922","       26500.91","     1460250"
