Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"          69.40","          71.00","          68.05","          70.35","          70.35","        2809","       17658.57","    34542000"
24-Sep-2018,"          72.75","          72.75","          68.10","          69.30","          69.30","        2896","       18201.67","    40779000"
21-Sep-2018,"          76.00","          76.75","          68.50","          72.75","          72.75","        2517","       16562.37","    46818000"
19-Sep-2018,"          75.70","          77.50","          75.15","          75.75","          75.75","        1481","       10154.07","    48510000"
18-Sep-2018,"          78.75","          79.15","          74.15","          74.85","          74.85","        2031","       14072.63","    48690000"
17-Sep-2018,"          75.50","          79.05","          75.05","          78.20","          78.20","        1881","       13126.33","    48564000"
14-Sep-2018,"          74.75","          76.70","          74.75","          76.55","          76.55","        1198","        8193.15","    47061000"
12-Sep-2018,"          76.10","          76.10","          73.20","          74.50","          74.50","        1154","        7698.24","    46242000"
11-Sep-2018,"          74.40","          77.05","          74.15","          74.50","          74.50","        1837","       12557.46","    45765000"
10-Sep-2018,"          77.55","          77.55","          73.80","          74.20","          74.20","         837","        5636.61","    45936000"
07-Sep-2018,"          74.10","          76.25","          74.10","          75.80","          75.80","        1138","        7749.38","    45594000"
06-Sep-2018,"          75.40","          76.10","          74.10","          75.35","          75.35","         937","        6337.77","    45783000"
05-Sep-2018,"          73.85","          75.55","          73.00","          75.25","          75.25","        1447","        9675.84","    45882000"
04-Sep-2018,"          78.95","          78.95","          73.30","          73.95","          73.95","        2460","       16831.35","    46413000"
03-Sep-2018,"          77.65","          79.30","          76.65","          78.40","          78.40","        2091","       14754.20","    47304000"
31-Aug-2018,"          76.55","          77.95","          75.00","          77.25","          77.25","        1568","       10815.79","    50616000"
30-Aug-2018,"          78.60","          78.60","          76.30","          76.75","          76.75","        2948","       20472.80","    49446000"
29-Aug-2018,"          75.40","          78.15","          75.35","          77.50","          77.50","        3216","       22354.39","    35199000"
28-Aug-2018,"          75.90","          77.25","          74.20","          75.25","          75.25","        2596","       17746.87","    26820000"
