Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"          72.05","          73.15","          67.60","          70.35","          70.35","        5693","       24118.14","    21408000"
24-Sep-2018,"          74.15","          74.45","          70.85","          72.30","          72.30","        3734","       16288.61","    30684000"
21-Sep-2018,"          78.95","          79.70","          66.75","          73.90","          73.90","        5254","       23690.84","    37620000"
19-Sep-2018,"          75.65","          79.45","          74.55","          78.45","          78.45","        4443","       20668.51","    38256000"
18-Sep-2018,"          80.65","          82.15","          74.25","          74.95","          74.95","        7772","       36246.65","    42372000"
17-Sep-2018,"          83.70","          83.70","          81.10","          82.40","          82.40","        3284","       16192.77","    36912000"
14-Sep-2018,"          82.75","          84.65","          82.25","          84.00","          84.00","        2421","       12168.85","    35418000"
12-Sep-2018,"          81.45","          82.45","          79.25","          81.75","          81.75","        2706","       13110.26","    36648000"
11-Sep-2018,"          82.30","          83.50","          80.50","          80.95","          80.95","        2231","       11007.98","    37452000"
10-Sep-2018,"          82.80","          84.20","          81.30","          81.85","          81.85","        2319","       11477.32","    37710000"
07-Sep-2018,"          83.70","          84.35","          82.30","          83.90","          83.90","        1925","        9621.41","    36816000"
06-Sep-2018,"          84.20","          84.70","          82.40","          83.30","          83.30","        2637","       13233.41","    36738000"
05-Sep-2018,"          85.00","          85.95","          81.55","          83.70","          83.70","        3416","       17114.04","    36042000"
04-Sep-2018,"          90.40","          90.40","          84.70","          85.15","          85.15","        4048","       21156.44","    35364000"
03-Sep-2018,"          91.10","          93.95","          89.85","          90.70","          90.70","        4615","       25494.64","    33444000"
31-Aug-2018,"          90.20","          90.90","          87.30","          90.50","          90.50","        3965","       21263.85","    33810000"
30-Aug-2018,"          88.75","          91.75","          86.95","          91.25","          91.25","        4403","       23608.96","    32862000"
29-Aug-2018,"          86.90","          89.70","          86.45","          88.50","          88.50","        2492","       13181.44","    24816000"
28-Aug-2018,"          90.40","          90.45","          85.10","          86.40","          86.40","        3034","       15859.10","    21792000"
