Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         112.45","         114.25","         110.85","         113.65","         113.65","        1775","       11987.49","    16260000"
24-Sep-2018,"         110.90","         116.60","         110.90","         112.65","         112.65","        1376","        9399.07","    21774000"
21-Sep-2018,"         119.90","         120.25","         111.15","         116.00","         116.00","        2098","       14744.81","    23754000"
19-Sep-2018,"         121.00","         121.25","         117.65","         118.60","         118.60","        1015","        7246.59","    23424000"
18-Sep-2018,"         120.95","         122.00","         118.15","         119.55","         119.55","        1314","        9477.32","    23592000"
17-Sep-2018,"         124.40","         124.40","         119.65","         120.95","         120.95","        1569","       11448.60","    22938000"
14-Sep-2018,"         122.05","         124.75","         122.05","         124.45","         124.45","        1434","       10644.02","    24024000"
12-Sep-2018,"         119.40","         123.65","         117.70","         122.75","         122.75","        2520","       18385.06","    24372000"
11-Sep-2018,"         120.65","         122.60","         118.20","         118.80","         118.80","        1714","       12415.42","    23244000"
10-Sep-2018,"         119.15","         122.00","         118.20","         120.35","         120.35","        1707","       12298.84","    23472000"
07-Sep-2018,"         116.30","         122.80","         115.65","         119.50","         119.50","        4061","       29139.03","    24246000"
06-Sep-2018,"         112.50","         116.85","         112.50","         116.35","         116.35","        2168","       14932.06","    24072000"
05-Sep-2018,"         112.70","         113.15","         109.15","         112.15","         112.15","        1688","       11269.74","    23688000"
04-Sep-2018,"         113.95","         114.25","         112.10","         113.35","         113.35","        1506","       10223.61","    23904000"
03-Sep-2018,"         112.80","         116.10","         111.25","         113.45","         113.45","        3065","       20972.29","    24966000"
31-Aug-2018,"         110.55","         115.15","         109.50","         112.25","         112.25","        3417","       23166.76","    26064000"
30-Aug-2018,"         108.90","         110.80","         108.30","         110.55","         110.55","        3203","       21115.76","    25446000"
29-Aug-2018,"         108.80","         112.00","         108.25","         109.30","         109.30","        2231","       14760.03","    16248000"
28-Aug-2018,"         107.70","         110.30","         106.50","         109.40","         109.40","        1517","        9922.94","    12234000"
