Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"        2562.05","        2618.40","        2555.05","        2612.15","        2612.15","        8203","       53307.68","     3074250"
24-Sep-2018,"        2586.55","        2600.15","        2535.60","        2562.05","        2562.05","        6451","       41458.80","     3649500"
21-Sep-2018,"        2640.00","        2675.00","        2434.40","        2566.10","        2566.10","       10454","       68299.14","     3909000"
19-Sep-2018,"        2611.80","        2639.90","        2574.80","        2614.95","        2614.95","        7791","       50885.01","     4342250"
18-Sep-2018,"        2595.05","        2644.80","        2574.50","        2589.55","        2589.55","        9699","       63405.77","     4585750"
17-Sep-2018,"        2590.75","        2624.00","        2559.75","        2576.50","        2576.50","        7052","       45740.00","     4782250"
14-Sep-2018,"        2560.00","        2606.15","        2559.55","        2591.00","        2591.00","        5320","       34384.87","     4757000"
12-Sep-2018,"        2543.05","        2585.30","        2496.95","        2543.85","        2543.85","        9275","       58921.16","     4842750"
11-Sep-2018,"        2582.05","        2596.85","        2523.05","        2540.45","        2540.45","        7843","       50045.49","     4754000"
10-Sep-2018,"        2623.05","        2672.35","        2567.00","        2579.75","        2579.75","       12458","       81326.21","     4600500"
07-Sep-2018,"        2580.20","        2654.70","        2557.65","        2642.75","        2642.75","       11606","       75955.68","     4367750"
06-Sep-2018,"        2589.95","        2634.50","        2566.00","        2583.40","        2583.40","        9221","       59944.40","     4502500"
05-Sep-2018,"        2560.15","        2602.90","        2533.50","        2580.25","        2580.25","        9092","       58390.75","     4431000"
04-Sep-2018,"        2613.00","        2626.00","        2548.25","        2556.80","        2556.80","        9362","       60300.00","     4357500"
03-Sep-2018,"        2508.55","        2643.90","        2508.55","        2605.55","        2605.55","       21087","      137007.31","     4501500"
31-Aug-2018,"        2405.10","        2515.00","        2405.10","        2509.10","        2509.10","       12536","       77587.79","     4478500"
30-Aug-2018,"        2407.70","        2432.25","        2392.45","        2397.50","        2397.50","        9609","       57979.13","     4246500"
29-Aug-2018,"        2432.95","        2445.85","        2395.00","        2404.60","        2404.60","        7062","       42654.34","     2912000"
28-Aug-2018,"        2469.70","        2492.60","        2428.15","        2433.80","        2433.80","        4660","       28545.81","     1747250"
