Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"           7.65","           7.80","           6.80","           7.20","           7.20","        2662","        6789.87","    91188000"
24-Sep-2018,"           8.35","           8.40","           7.55","           7.80","           7.80","        2154","        5743.09","    94894000"
21-Sep-2018,"           9.60","           9.65","           8.05","           8.30","           8.30","        2260","        6590.44","   107950000"
19-Sep-2018,"           9.80","           9.90","           9.40","           9.50","           9.50","        1025","        3350.51","   127126000"
18-Sep-2018,"          10.15","          10.40","           9.60","           9.80","           9.80","         854","        2875.86","   130084000"
17-Sep-2018,"           9.70","          10.60","           9.65","          10.30","          10.30","        1357","        4670.70","   130220000"
14-Sep-2018,"           9.80","          10.40","           9.80","          10.00","          10.00","        1131","        3883.38","   133382000"
12-Sep-2018,"          10.10","          10.20","           9.35","           9.75","           9.75","        1808","        5945.04","   130526000"
11-Sep-2018,"          10.60","          10.60","          10.00","          10.10","          10.10","         946","        3328.19","   136034000"
10-Sep-2018,"          11.00","          11.40","          10.45","          10.65","          10.65","        1310","        4838.68","   137122000"
07-Sep-2018,"          11.35","          11.35","          10.80","          11.10","          11.10","        1076","        4071.13","   136782000"
06-Sep-2018,"          11.55","          11.60","          11.25","          11.40","          11.40","         522","        2017.70","   141542000"
05-Sep-2018,"          11.20","          11.70","          11.05","          11.60","          11.60","        1072","        4126.97","   142290000"
04-Sep-2018,"          11.90","          11.95","          11.10","          11.25","          11.25","         875","        3394.90","   141304000"
03-Sep-2018,"          12.10","          12.35","          11.65","          11.80","          11.80","         681","        2785.59","   146064000"
31-Aug-2018,"          11.70","          12.20","          11.70","          12.05","          12.05","         842","        3430.94","   149430000"
30-Aug-2018,"          11.20","          12.10","          11.15","          11.85","          11.85","        3901","       15569.11","   148818000"
29-Aug-2018,"          11.30","          11.35","          11.05","          11.20","          11.20","        1851","        7051.46","   118524000"
28-Aug-2018,"          11.20","          11.70","          11.00","          11.25","          11.25","        1519","        5851.62","    91732000"
