Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         388.50","         419.45","         386.55","         414.50","         414.50","        7958","       40476.98","     5348750"
24-Sep-2018,"         417.75","         421.00","         385.05","         392.15","         392.15","        6844","       33989.92","     6482500"
21-Sep-2018,"         439.00","         448.50","         370.05","         413.05","         413.05","        8211","       42697.22","     9735000"
19-Sep-2018,"         444.00","         447.70","         432.10","         435.35","         435.35","        2584","       14197.82","    10337500"
18-Sep-2018,"         444.90","         449.95","         437.80","         442.15","         442.15","        2150","       11972.35","    10321250"
17-Sep-2018,"         450.00","         453.45","         441.00","         442.60","         442.60","        2754","       15358.56","    10643750"
14-Sep-2018,"         433.85","         461.40","         430.20","         454.80","         454.80","        5829","       32735.29","    10385000"
12-Sep-2018,"         442.55","         442.55","         420.25","         427.80","         427.80","        4259","       22862.91","    10577500"
11-Sep-2018,"         450.75","         453.45","         437.55","         440.50","         440.50","        2405","       13387.71","     9862500"
10-Sep-2018,"         459.90","         463.00","         447.50","         448.10","         448.10","        2771","       15685.60","     9956250"
07-Sep-2018,"         445.50","         465.50","         442.20","         461.85","         461.85","        3174","       18023.78","     9820000"
06-Sep-2018,"         458.70","         458.80","         441.50","         447.85","         447.85","        3658","       20479.87","     9857500"
05-Sep-2018,"         468.30","         470.85","         441.00","         454.75","         454.75","        4815","       27221.34","     9543750"
04-Sep-2018,"         491.45","         491.45","         464.15","         468.30","         468.30","        2602","       15395.31","     9300000"
03-Sep-2018,"         492.00","         496.00","         485.55","         486.70","         486.70","        1385","        8488.51","     9596250"
31-Aug-2018,"         494.90","         494.90","         482.25","         491.30","         491.30","        1939","       11832.79","     9836250"
30-Aug-2018,"         483.55","         497.90","         483.10","         495.25","         495.25","        4270","       26379.35","    10002500"
29-Aug-2018,"         481.50","         491.00","         478.10","         486.80","         486.80","        3318","       20232.80","     6971250"
28-Aug-2018,"         476.25","         484.50","         475.90","         480.00","         480.00","        3003","       18063.84","     4217500"
