Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"        1157.00","        1239.85","        1147.85","        1234.55","        1234.55","        3290","       19691.96","      629500"
24-Sep-2018,"        1282.15","        1282.20","        1157.50","        1184.15","        1184.15","        2620","       15736.58","      632000"
21-Sep-2018,"        1335.00","        1339.90","        1150.00","        1272.80","        1272.80","        2879","       18285.08","      849500"
19-Sep-2018,"        1349.20","        1349.20","        1301.10","        1321.85","        1321.85","        1006","        6622.65","      887000"
18-Sep-2018,"        1332.20","        1341.70","        1313.00","        1321.75","        1321.75","        1058","        7024.22","      877000"
17-Sep-2018,"        1309.90","        1328.55","        1271.10","        1321.65","        1321.65","        1286","        8422.37","      919000"
14-Sep-2018,"        1328.00","        1364.50","        1317.85","        1330.85","        1330.85","        1659","       11161.87","      930000"
12-Sep-2018,"        1322.00","        1328.60","        1265.10","        1316.30","        1316.30","        2126","       13802.33","      897500"
11-Sep-2018,"        1390.45","        1395.40","        1306.00","        1319.00","        1319.00","        2287","       15376.60","      883500"
10-Sep-2018,"        1408.50","        1428.95","        1381.00","        1384.40","        1384.40","        1926","       13531.40","      861500"
07-Sep-2018,"        1385.00","        1456.90","        1384.85","        1441.55","        1441.55","        3076","       21970.39","      866000"
06-Sep-2018,"        1452.30","        1465.00","        1380.00","        1396.15","        1396.15","        2666","       18870.69","      907000"
05-Sep-2018,"        1461.15","        1486.00","        1428.50","        1446.15","        1446.15","        1519","       11044.67","      826000"
04-Sep-2018,"        1515.00","        1518.00","        1460.30","        1473.85","        1473.85","        1270","        9409.39","      774000"
03-Sep-2018,"        1497.65","        1543.45","        1477.50","        1519.90","        1519.90","        2106","       15988.49","      825000"
31-Aug-2018,"        1473.95","        1486.30","        1462.85","        1481.85","        1481.85","         695","        5127.26","      839500"
30-Aug-2018,"        1463.95","        1478.00","        1445.00","        1471.65","        1471.65","        1599","       11675.13","      863000"
29-Aug-2018,"        1459.60","        1480.85","        1455.00","        1458.55","        1458.55","         858","        6291.49","      530500"
28-Aug-2018,"        1470.05","        1473.05","        1457.55","        1462.30","        1462.30","         531","        3890.65","      346500"
