Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"        1146.45","        1188.20","        1123.05","        1181.65","        1181.65","       16208","      148590.11","     9504000"
24-Sep-2018,"        1183.00","        1185.10","        1146.00","        1151.15","        1151.15","       11667","      107909.29","    11185600"
21-Sep-2018,"        1235.15","        1251.15","        1130.15","        1179.30","        1179.30","       15788","      152580.00","    12612000"
19-Sep-2018,"        1221.60","        1237.85","        1219.70","        1228.75","        1228.75","        6223","       61273.30","    12063200"
18-Sep-2018,"        1228.90","        1238.65","        1216.05","        1220.20","        1220.20","        6314","       62056.46","    12122400"
17-Sep-2018,"        1228.80","        1240.20","        1225.15","        1231.65","        1231.65","        5097","       50262.10","    11862400"
14-Sep-2018,"        1246.90","        1249.00","        1233.35","        1242.35","        1242.35","        5930","       58878.23","    11937600"
12-Sep-2018,"        1214.95","        1238.40","        1204.20","        1236.15","        1236.15","        8106","       79515.30","    12246400"
11-Sep-2018,"        1231.50","        1231.50","        1211.00","        1213.60","        1213.60","        6417","       62590.52","    12096000"
10-Sep-2018,"        1244.30","        1244.30","        1221.35","        1230.80","        1230.80","        7122","       70004.61","    11589600"
07-Sep-2018,"        1261.40","        1264.45","        1245.30","        1252.30","        1252.30","        5632","       56462.54","    11409600"
06-Sep-2018,"        1250.15","        1267.60","        1243.70","        1263.10","        1263.10","        7910","       79737.01","    11184800"
05-Sep-2018,"        1265.85","        1271.95","        1235.45","        1247.25","        1247.25","        7228","       72322.14","    11312000"
04-Sep-2018,"        1278.05","        1283.50","        1260.55","        1266.10","        1266.10","        5687","       57678.19","    10748800"
03-Sep-2018,"        1298.65","        1298.65","        1275.15","        1279.40","        1279.40","        5124","       52510.92","    10910400"
31-Aug-2018,"        1282.70","        1298.80","        1282.50","        1291.35","        1291.35","        6607","       68257.90","    10948800"
30-Aug-2018,"        1286.05","        1286.05","        1270.00","        1281.70","        1281.70","        9475","       96892.77","    11467200"
29-Aug-2018,"        1289.55","        1298.60","        1279.00","        1290.20","        1290.20","        9720","      100102.70","     8612000"
28-Aug-2018,"        1281.00","        1298.25","        1281.00","        1288.25","        1288.25","        5404","       55762.58","     5056800"
