Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"        1263.95","        1303.00","        1256.15","        1292.10","        1292.10","        4588","       35419.28","     3435000"
24-Sep-2018,"        1305.50","        1314.25","        1258.45","        1271.55","        1271.55","        4735","       36340.16","     4432200"
21-Sep-2018,"        1312.25","        1325.50","        1214.10","        1304.35","        1304.35","        5480","       42849.36","     5203800"
19-Sep-2018,"        1305.95","        1321.20","        1288.95","        1293.55","        1293.55","        4111","       32264.34","     5581800"
18-Sep-2018,"        1308.05","        1331.20","        1290.20","        1295.60","        1295.60","        3975","       31369.78","     5963400"
17-Sep-2018,"        1324.15","        1324.15","        1303.75","        1308.95","        1308.95","        3621","       28515.30","     5979000"
14-Sep-2018,"        1299.75","        1336.90","        1299.30","        1334.10","        1334.10","        4119","       32689.77","     6148200"
12-Sep-2018,"        1296.80","        1304.70","        1283.05","        1294.60","        1294.60","        3289","       25533.29","     6414000"
11-Sep-2018,"        1296.25","        1315.00","        1285.25","        1299.00","        1299.00","        3426","       26833.80","     6322200"
10-Sep-2018,"        1305.15","        1320.60","        1284.00","        1295.25","        1295.25","        3773","       29369.80","     6586800"
07-Sep-2018,"        1312.00","        1324.80","        1312.00","        1322.35","        1322.35","        1951","       15450.19","     6511800"
06-Sep-2018,"        1333.90","        1334.85","        1310.65","        1317.55","        1317.55","        2858","       22636.36","     6448200"
05-Sep-2018,"        1316.65","        1333.60","        1308.55","        1324.85","        1324.85","        3716","       29423.76","     6382200"
04-Sep-2018,"        1364.05","        1367.45","        1309.10","        1319.20","        1319.20","        5333","       42585.39","     6097200"
03-Sep-2018,"        1381.75","        1393.00","        1361.35","        1365.55","        1365.55","        2952","       24401.50","     5706000"
31-Aug-2018,"        1386.10","        1399.50","        1372.40","        1379.60","        1379.60","        3046","       25292.85","     5793000"
30-Aug-2018,"        1402.40","        1405.80","        1382.05","        1388.25","        1388.25","        4474","       37326.29","     5525400"
29-Aug-2018,"        1418.55","        1422.55","        1400.00","        1403.00","        1403.00","        4220","       35654.84","     4354200"
28-Aug-2018,"        1410.85","        1429.40","        1410.40","        1418.25","        1418.25","        3846","       32804.44","     2586000"
