Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         401.45","         402.90","         383.80","         393.50","         393.50","        1413","        5517.69","     1518000"
24-Sep-2018,"         404.85","         407.85","         390.60","         398.70","         398.70","        1515","        6049.14","     1935000"
21-Sep-2018,"         424.25","         426.75","         381.00","         399.20","         399.20","        1394","        5691.33","     2510000"
19-Sep-2018,"         432.65","         432.65","         420.00","         422.60","         422.60","         663","        2814.88","     2627000"
18-Sep-2018,"         438.50","         439.95","         427.00","         428.60","         428.60","         992","        4285.71","     2627000"
17-Sep-2018,"         433.00","         440.00","         425.00","         435.70","         435.70","        1939","        8391.47","     2583000"
14-Sep-2018,"         422.20","         434.25","         420.60","         431.85","         431.85","        1012","        4331.49","     2448000"
12-Sep-2018,"         424.35","         424.35","         414.05","         418.80","         418.80","         969","        4056.19","     2414000"
11-Sep-2018,"         436.40","         437.50","         422.20","         424.70","         424.70","         950","        4084.79","     2264000"
10-Sep-2018,"         451.95","         458.60","         430.10","         432.15","         432.15","        1970","        8793.79","     2236000"
07-Sep-2018,"         437.10","         452.25","         437.10","         447.30","         447.30","        1239","        5534.57","     2114000"
06-Sep-2018,"         452.25","         453.95","         439.15","         445.85","         445.85","         677","        3014.74","     2042000"
05-Sep-2018,"         460.70","         466.00","         439.05","         449.20","         449.20","        1300","        5838.07","     1985000"
04-Sep-2018,"         477.85","         483.75","         459.20","         462.65","         462.65","        1672","        7906.47","     1945000"
03-Sep-2018,"         474.60","         487.30","         472.55","         476.30","         476.30","        1334","        6389.86","     2114000"
31-Aug-2018,"         476.80","         486.20","         470.60","         472.60","         472.60","        1457","        6941.11","     1942000"
30-Aug-2018,"         498.00","         498.00","         476.70","         477.75","         477.75","        1622","        7845.15","     1813000"
29-Aug-2018,"         487.40","         503.00","         484.45","         496.05","         496.05","        1032","        5089.57","     1247000"
28-Aug-2018,"         492.50","         494.40","         482.20","         485.40","         485.40","         840","        4086.84","      870000"
