Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"          29.20","          31.10","          28.40","          30.65","          30.65","         778","        3005.60","     7631000"
24-Sep-2018,"          29.35","          29.95","          27.60","          28.90","          28.90","         766","        2834.35","    10452000"
21-Sep-2018,"          31.50","          31.60","          26.50","          29.50","          29.50","         883","        3426.78","    13468000"
19-Sep-2018,"          31.45","          31.50","          30.70","          31.05","          31.05","         684","        2766.66","    15288000"
18-Sep-2018,"          33.75","          34.20","          30.25","          31.00","          31.00","        1503","        6247.06","    15704000"
17-Sep-2018,"          31.10","          33.20","          31.10","          32.65","          32.65","         925","        3890.58","    16354000"
14-Sep-2018,"          31.50","          32.10","          31.20","          31.95","          31.95","         502","        2066.88","    16666000"
12-Sep-2018,"          31.25","          31.25","          29.95","          31.00","          31.00","         880","        3505.12","    17043000"
11-Sep-2018,"          31.35","          32.10","          30.75","          30.95","          30.95","         871","        3559.57","    17888000"
10-Sep-2018,"          31.10","          31.40","          30.65","          30.95","          30.95","         470","        1894.60","    19253000"
07-Sep-2018,"          31.20","          31.30","          30.50","          31.20","          31.20","         412","        1657.67","    19032000"
06-Sep-2018,"          31.85","          31.85","          30.30","          30.80","          30.80","         821","        3295.40","    19383000"
05-Sep-2018,"          32.90","          32.90","          30.40","          31.25","          31.25","        1178","        4793.51","    19201000"
04-Sep-2018,"          34.55","          34.55","          32.35","          32.60","          32.60","        1008","        4378.08","    18577000"
03-Sep-2018,"          34.45","          36.00","          33.70","          34.75","          34.75","        1117","        5082.00","    17433000"
31-Aug-2018,"          33.70","          34.40","          33.00","          34.10","          34.10","         773","        3385.20","    17446000"
30-Aug-2018,"          32.90","          34.15","          32.65","          33.80","          33.80","        1268","        5477.82","    17784000"
29-Aug-2018,"          32.20","          32.75","          32.20","          32.45","          32.45","         702","        2960.26","    15184000"
28-Aug-2018,"          32.95","          33.15","          32.05","          32.25","          32.25","         606","        2558.27","    11479000"
