Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"        1015.00","        1056.25","        1015.00","        1045.55","        1045.55","        2049","       10662.84","      790000"
24-Sep-2018,"        1048.25","        1048.25","        1009.25","        1018.05","        1018.05","        1243","        6361.93","     1074000"
21-Sep-2018,"        1078.95","        1087.85","         998.00","        1047.90","        1047.90","        3086","       16181.90","     1245000"
19-Sep-2018,"        1126.30","        1133.00","        1065.00","        1072.60","        1072.60","        2467","       13470.09","     1386000"
18-Sep-2018,"        1120.25","        1137.80","        1113.75","        1120.15","        1120.15","        2563","       14471.25","     1370500"
17-Sep-2018,"        1116.50","        1127.90","        1107.50","        1121.80","        1121.80","        1303","        7290.48","     1432500"
14-Sep-2018,"        1118.00","        1129.15","        1111.05","        1122.20","        1122.20","        1772","        9920.19","     1440000"
12-Sep-2018,"        1105.00","        1125.55","        1093.75","        1108.10","        1108.10","        1709","        9490.82","     1376000"
11-Sep-2018,"        1125.65","        1126.40","        1091.25","        1103.40","        1103.40","        1083","        6030.56","     1450500"
10-Sep-2018,"        1154.00","        1169.85","        1115.00","        1123.55","        1123.55","        2034","       11573.87","     1441500"
07-Sep-2018,"        1109.00","        1161.70","        1096.35","        1157.60","        1157.60","        4085","       23168.55","     1469500"
06-Sep-2018,"        1141.25","        1151.85","        1109.55","        1118.25","        1118.25","        2707","       15213.26","     1427500"
05-Sep-2018,"        1180.00","        1181.95","        1121.05","        1132.95","        1132.95","        4315","       24587.57","     1346500"
04-Sep-2018,"        1180.40","        1193.45","        1160.35","        1183.20","        1183.20","        2530","       14882.14","     1437000"
03-Sep-2018,"        1185.75","        1205.15","        1165.70","        1177.60","        1177.60","        2995","       17760.60","     1388000"
31-Aug-2018,"        1197.40","        1200.00","        1176.90","        1185.75","        1185.75","        1873","       11107.86","     1259500"
30-Aug-2018,"        1202.05","        1234.00","        1186.90","        1196.35","        1196.35","        2700","       16287.41","     1226500"
29-Aug-2018,"        1184.95","        1230.00","        1183.00","        1198.60","        1198.60","        2636","       15954.48","      925000"
28-Aug-2018,"        1194.70","        1200.00","        1165.00","        1174.00","        1174.00","        1202","        7058.57","      588000"
