Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         282.20","         286.65","         273.95","         276.15","         276.15","        4749","       29158.98","    14066800"
24-Sep-2018,"         276.60","         285.00","         276.25","         282.00","         282.00","        3343","       20690.03","    18018000"
21-Sep-2018,"         282.20","         287.30","         274.65","         276.40","         276.40","        4813","       29854.69","    19016800"
19-Sep-2018,"         277.25","         283.00","         277.25","         281.55","         281.55","        4294","       26481.02","    20031000"
18-Sep-2018,"         275.40","         277.35","         269.90","         274.75","         274.75","        5482","       33035.51","    20838400"
17-Sep-2018,"         278.40","         278.55","         274.50","         276.25","         276.25","        2103","       12774.58","    19465600"
14-Sep-2018,"         282.90","         285.90","         276.60","         278.70","         278.70","        3316","       20405.84","    19564600"
12-Sep-2018,"         284.30","         287.70","         279.40","         282.05","         282.05","        2530","       15763.76","    18651600"
11-Sep-2018,"         282.20","         286.75","         277.00","         283.80","         283.80","        2470","       15277.10","    18554800"
10-Sep-2018,"         285.10","         286.60","         280.40","         281.30","         281.30","        1338","        8325.91","    18884800"
07-Sep-2018,"         283.90","         288.30","         283.20","         287.50","         287.50","        2378","       15007.28","    18924400"
06-Sep-2018,"         279.80","         285.50","         278.60","         284.15","         284.15","        2330","       14470.56","    19045400"
05-Sep-2018,"         280.45","         280.45","         273.35","         278.90","         278.90","        3716","       22558.50","    19168600"
04-Sep-2018,"         289.00","         290.00","         280.60","         281.55","         281.55","        3186","       19896.74","    18882600"
03-Sep-2018,"         287.30","         290.90","         287.10","         288.95","         288.95","        1381","        8793.18","    18442600"
31-Aug-2018,"         286.40","         291.60","         286.00","         287.90","         287.90","        1675","       10653.09","    18407400"
30-Aug-2018,"         287.05","         290.90","         286.55","         287.25","         287.25","        6610","       41980.58","    18387600"
29-Aug-2018,"         292.85","         292.85","         285.75","         286.30","         286.30","        3599","       22749.75","    10650200"
28-Aug-2018,"         293.60","         298.90","         290.30","         294.25","         294.25","        2770","       17988.35","     6245800"
