Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"         241.00","         243.85","         235.40","         241.25","         241.25","       21617","       77904.26","    52203000"
24-Sep-2018,"         250.20","         251.30","         240.15","         241.00","         241.00","       19117","       70325.06","    64618500"
21-Sep-2018,"         255.55","         258.50","         228.60","         250.45","         250.45","       30717","      115114.08","    73441500"
19-Sep-2018,"         254.40","         255.95","         251.65","         253.55","         253.55","       12488","       47551.80","    83739000"
18-Sep-2018,"         258.90","         260.40","         250.70","         251.65","         251.65","       18980","       72757.85","    86970000"
17-Sep-2018,"         264.75","         264.75","         260.05","         260.75","         260.75","       13902","       54751.95","    86094000"
14-Sep-2018,"         267.15","         270.65","         264.00","         267.45","         267.45","       13526","       54244.88","    82872000"
12-Sep-2018,"         268.50","         268.65","         259.10","         263.85","         263.85","       16995","       67043.24","    83245500"
11-Sep-2018,"         278.00","         279.55","         266.70","         267.90","         267.90","       19442","       79856.25","    83614500"
10-Sep-2018,"         275.00","         282.75","         272.50","         276.60","         276.60","       28274","      117940.81","    84432000"
07-Sep-2018,"         271.30","         281.00","         270.20","         278.20","         278.20","       33166","      137971.02","    83835000"
06-Sep-2018,"         272.60","         274.00","         264.60","         271.75","         271.75","       22681","       91752.74","    83548500"
05-Sep-2018,"         262.00","         272.50","         256.50","         268.25","         268.25","       23357","       92542.26","    81619500"
04-Sep-2018,"         269.95","         271.90","         261.80","         262.90","         262.90","       17492","       70018.85","    79692000"
03-Sep-2018,"         268.50","         273.90","         266.50","         267.75","         267.75","       18626","       75556.36","    80833500"
31-Aug-2018,"         260.45","         270.45","         259.50","         269.25","         269.25","       17981","       71657.95","    80958000"
30-Aug-2018,"         263.65","         264.60","         260.70","         261.20","         261.20","       21108","       83061.12","    79200000"
29-Aug-2018,"         262.80","         265.20","         262.45","         263.30","         263.30","       16709","       66118.98","    61393500"
28-Aug-2018,"         263.10","         264.50","         260.45","         261.75","         261.75","       12527","       49336.74","    42714000"
