Date," Open"," High"," Low"," Close"," Settle Price"," NO_CONTRACTS"," Turnover(in lacs)"," OI"
25-Sep-2018,"        1247.05","        1255.20","        1206.35","        1234.20","        1234.20","        3850","       16576.03","      716100"
24-Sep-2018,"        1280.00","        1289.10","        1243.10","        1251.40","        1251.40","        2880","       12720.06","      928550"
21-Sep-2018,"        1354.00","        1362.00","        1211.00","        1282.15","        1282.15","        3046","       13976.80","     1126650"
19-Sep-2018,"        1356.05","        1360.50","        1328.10","        1343.85","        1343.85","        2237","       10502.68","     1140650"
18-Sep-2018,"        1372.95","        1376.70","        1341.00","        1347.60","        1347.60","        3188","       15079.94","     1181600"
17-Sep-2018,"        1383.50","        1389.15","        1368.00","        1374.15","        1374.15","        1422","        6853.28","     1143800"
14-Sep-2018,"        1379.50","        1401.65","        1373.90","        1395.50","        1395.50","        2064","       10038.06","     1139600"
12-Sep-2018,"        1365.00","        1372.55","        1332.05","        1364.70","        1364.70","        2738","       12981.93","     1162700"
11-Sep-2018,"        1394.30","        1406.85","        1359.00","        1365.20","        1365.20","        2525","       12216.94","     1218350"
10-Sep-2018,"        1394.45","        1420.20","        1384.00","        1391.60","        1391.60","        2589","       12680.75","     1191050"
07-Sep-2018,"        1371.00","        1409.30","        1362.00","        1402.55","        1402.55","        3414","       16637.20","     1184050"
06-Sep-2018,"        1357.90","        1374.05","        1343.80","        1370.60","        1370.60","        3102","       14772.15","     1248100"
05-Sep-2018,"        1334.55","        1365.00","        1323.15","        1349.90","        1349.90","        3612","       16975.85","     1255100"
04-Sep-2018,"        1396.95","        1404.10","        1326.60","        1331.90","        1331.90","        5915","       28022.96","     1323700"
03-Sep-2018,"        1387.20","        1429.40","        1387.20","        1394.55","        1394.55","        2817","       13899.66","     1239350"
31-Aug-2018,"        1417.40","        1421.55","        1391.20","        1394.55","        1394.55","        3222","       15812.28","     1231650"
30-Aug-2018,"        1428.80","        1447.90","        1406.10","        1411.85","        1411.85","        4729","       23639.83","     1178800"
29-Aug-2018,"        1417.35","        1434.05","        1416.95","        1426.50","        1426.50","        1154","        5760.51","      636650"
28-Aug-2018,"        1430.00","        1444.50","        1417.55","        1422.35","        1422.35","        1801","        9027.77","      467250"
